Date,Price,Commodity,Units,Type,Data Source,Ticker
2024-04-30 23:51:26.299095,14838.22177543392,Cadmium (Cd),CNY/MT,Spot,Sample Data,N/A
2024-05-31 23:51:26.299095,14801.832973766965,Cadmium (Cd),CNY/MT,Spot,Sample Data,N/A
2024-06-30 23:51:26.299095,14704.312077459646,Cadmium (Cd),CNY/MT,Spot,Sample Data,N/A
2024-07-31 23:51:26.299095,14688.114422048035,Cadmium (Cd),CNY/MT,Spot,Sample Data,N/A
2024-08-31 23:51:26.299095,14597.793736719652,Cadmium (Cd),CNY/MT,Spot,Sample Data,N/A
2024-09-30 23:51:26.299095,14595.750706132087,Cadmium (Cd),CNY/MT,Spot,Sample Data,N/A
2024-10-31 23:51:26.299095,14426.88729103544,Cadmium (Cd),CNY/MT,Spot,Sample Data,N/A
2024-11-30 23:51:26.299095,14348.651486271076,Cadmium (Cd),CNY/MT,Spot,Sample Data,N/A
2024-12-31 23:51:26.299095,14218.41259716797,Cadmium (Cd),CNY/MT,Spot,Sample Data,N/A
2025-01-31 23:51:26.299095,14276.299136810856,Cadmium (Cd),CNY/MT,Spot,Sample Data,N/A
2025-02-28 23:51:26.299095,14269.677725951566,Cadmium (Cd),CNY/MT,Spot,Sample Data,N/A
2025-03-31 23:51:26.299095,14276.58058273859,Cadmium (Cd),CNY/MT,Spot,Sample Data,N/A
2025-04-30 23:51:26.299095,14201.292567512768,Cadmium (Cd),CNY/MT,Spot,Sample Data,N/A
