Date,Price,Commodity,Units,Type,Data Source,Ticker
2024-04-30 23:51:24.715435,2.964951855210799,Uranium (U),USD/lb,Weekly Spot / Futures,Sample Data,N/A
2024-05-31 23:51:24.715435,2.9453669938770553,Uranium (U),USD/lb,Weekly Spot / Futures,Sample Data,N/A
2024-06-30 23:51:24.715435,2.927292169399241,Uranium (U),USD/lb,Weekly Spot / Futures,Sample Data,N/A
2024-07-31 23:51:24.715435,2.915720390348284,Uranium (U),USD/lb,Weekly Spot / Futures,Sample Data,N/A
2024-08-31 23:51:24.715435,2.8937385178883144,Uranium (U),USD/lb,Weekly Spot / Futures,Sample Data,N/A
2024-09-30 23:51:24.715435,2.873717650983314,Uranium (U),USD/lb,Weekly Spot / Futures,Sample Data,N/A
2024-10-31 23:51:24.715435,2.8526333361863343,Uranium (U),USD/lb,Weekly Spot / Futures,Sample Data,N/A
2024-11-30 23:51:24.715435,2.8544345132759497,Uranium (U),USD/lb,Weekly Spot / Futures,Sample Data,N/A
2024-12-31 23:51:24.715435,2.8465596332267444,Uranium (U),USD/lb,Weekly Spot / Futures,Sample Data,N/A
2025-01-31 23:51:24.715435,2.8479451625100496,Uranium (U),USD/lb,Weekly Spot / Futures,Sample Data,N/A
2025-02-28 23:51:24.715435,2.8248887732999015,Uranium (U),USD/lb,Weekly Spot / Futures,Sample Data,N/A
2025-03-31 23:51:24.715435,2.8094831614505984,Uranium (U),USD/lb,Weekly Spot / Futures,Sample Data,N/A
2025-04-30 23:51:24.715435,2.812384154055835,Uranium (U),USD/lb,Weekly Spot / Futures,Sample Data,N/A
