Date,Price,Commodity,Units,Type,Data Source,Ticker
2024-02-26,922.0,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
2024-02-27,922.0,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
2024-02-28,801.0,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
2024-02-29,795.0,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
2024-03-01,790.0,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
2024-03-04,789.0,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
2024-03-05,785.0,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
2024-03-06,802.0,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
2024-03-07,813.0,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
2024-03-08,814.0,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
2024-03-11,808.0,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
2024-03-12,800.0,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
2024-03-13,787.0,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
2024-03-14,793.0,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
2024-03-15,792.0,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
2024-03-18,799.0,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
2024-03-19,795.0,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
2024-03-20,794.0,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
2024-03-21,794.0,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
2024-03-22,794.0,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
2024-03-25,789.0,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
2024-03-26,789.0,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
2024-03-27,865.0,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
2024-03-28,860.0,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
2024-04-01,863.0,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
2024-04-02,879.0,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
2024-04-03,860.0,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
2024-04-04,853.0,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
