Date,Price,Commodity,Units,Type,Data Source,Ticker
2024-02-26,2382.6,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-02-27,2375.3,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-02-28,2369.25,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-02-29,2381.75,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-03-01,2372.51,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-03-04,2404.83,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-03-05,2414.5,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-03-06,2457.5,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-03-07,2498.5,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-03-08,2492.25,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-03-11,2533.0,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-03-12,2523.74,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-03-13,2537.25,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-03-14,2509.56,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-03-15,2520.01,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-03-18,2485.81,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-03-19,2458.6,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-03-20,2463.81,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-03-21,2481.62,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-03-22,2440.78,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-03-25,2448.89,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-03-26,2391.17,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-03-27,2392.43,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-03-28,2394.11,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-04-02,2431.05,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-04-03,2500.01,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-04-04,2601.82,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-04-05,2600.63,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-04-08,2625.9,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-04-09,2671.56,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-04-10,2701.51,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-04-11,2752.18,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-04-12,2832.96,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-04-15,2754.62,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-04-16,2753.39,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-04-17,2828.25,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-04-18,2804.08,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-04-19,2835.52,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-04-22,2810.17,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-04-23,2765.35,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-04-24,2784.21,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-04-25,2835.59,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-04-26,2832.39,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-04-29,2933.67,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-04-30,2914.57,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-05-01,2866.12,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-05-02,2860.29,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-05-03,2872.63,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-05-07,2926.43,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-05-08,2869.36,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-05-09,2876.41,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-05-10,2896.51,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-05-13,2953.4,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-05-14,2960.33,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-05-15,2927.74,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-05-16,2914.98,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-05-17,2993.41,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-05-20,3065.88,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-05-21,3085.92,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-05-22,3006.78,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-05-23,3014.23,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-05-24,2999.65,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-05-28,3038.28,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-05-29,3041.14,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-05-30,3013.03,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-05-31,2914.53,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-06-03,2887.2,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-06-04,2876.42,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-06-05,2802.92,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-06-06,2852.11,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-06-07,2704.1,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-06-10,2788.63,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-06-11,2709.13,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-06-12,2841.06,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-06-13,2804.33,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-06-14,2715.6,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-06-17,2764.47,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-06-18,2782.7,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-06-19,2813.57,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-06-20,2815.96,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-06-21,2786.92,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-06-24,2787.91,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-06-25,2814.06,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-06-26,2885.91,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-06-27,2872.16,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-06-28,2878.54,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-07-01,2869.33,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-07-02,2863.87,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-07-03,2930.64,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-07-04,2928.85,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-07-05,2943.87,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-07-08,2893.54,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-07-09,2868.17,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-07-10,2904.37,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-07-11,2899.49,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-07-12,2884.62,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-07-15,2892.57,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-07-16,2821.2,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-07-17,2782.45,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-07-18,2748.83,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-07-19,2716.68,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-07-22,2664.02,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-07-23,2627.62,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-07-24,2624.49,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-07-25,2625.9,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-07-26,2616.94,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-07-29,2582.97,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-07-30,2571.17,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-07-31,2615.59,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-08-01,2648.05,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-08-02,2597.51,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-08-05,2576.74,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-08-06,2540.38,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-08-07,2526.67,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-08-08,2601.3,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-08-09,2698.48,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-08-12,2694.59,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-08-13,2637.22,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-08-14,2662.52,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-08-15,2731.29,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-08-16,2710.04,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-08-19,2733.14,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-08-20,2751.13,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-08-21,2801.01,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-08-22,2817.41,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-08-23,2868.02,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-08-27,2895.54,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2024-08-28,2829.74,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
