Date,Price,Commodity,Units,Type,Data Source,Ticker
2024-02-26,2025.0,Indium (In),CNY/kg,Spot,Bloomberg,IUCNRZYP SMET Index
2024-02-27,2025.0,Indium (In),CNY/kg,Spot,Bloomberg,IUCNRZYP SMET Index
2024-02-28,2025.0,Indium (In),CNY/kg,Spot,Bloomberg,IUCNRZYP SMET Index
2024-02-29,1995.0,Indium (In),CNY/kg,Spot,Bloomberg,IUCNRZYP SMET Index
2024-03-01,1995.0,Indium (In),CNY/kg,Spot,Bloomberg,IUCNRZYP SMET Index
2024-03-04,1995.0,Indium (In),CNY/kg,Spot,Bloomberg,IUCNRZYP SMET Index
2024-03-05,2025.0,Indium (In),CNY/kg,Spot,Bloomberg,IUCNRZYP SMET Index
2024-03-06,2025.0,Indium (In),CNY/kg,Spot,Bloomberg,IUCNRZYP SMET Index
2024-03-07,2025.0,Indium (In),CNY/kg,Spot,Bloomberg,IUCNRZYP SMET Index
2024-03-08,2025.0,Indium (In),CNY/kg,Spot,Bloomberg,IUCNRZYP SMET Index
2024-03-11,2025.0,Indium (In),CNY/kg,Spot,Bloomberg,IUCNRZYP SMET Index
2024-03-12,2025.0,Indium (In),CNY/kg,Spot,Bloomberg,IUCNRZYP SMET Index
2024-03-13,2025.0,Indium (In),CNY/kg,Spot,Bloomberg,IUCNRZYP SMET Index
2024-03-14,2025.0,Indium (In),CNY/kg,Spot,Bloomberg,IUCNRZYP SMET Index
2024-03-15,2025.0,Indium (In),CNY/kg,Spot,Bloomberg,IUCNRZYP SMET Index
2024-03-18,2025.0,Indium (In),CNY/kg,Spot,Bloomberg,IUCNRZYP SMET Index
2024-03-19,2025.0,Indium (In),CNY/kg,Spot,Bloomberg,IUCNRZYP SMET Index
2024-03-20,2025.0,Indium (In),CNY/kg,Spot,Bloomberg,IUCNRZYP SMET Index
2024-03-21,2025.0,Indium (In),CNY/kg,Spot,Bloomberg,IUCNRZYP SMET Index
2024-03-22,2025.0,Indium (In),CNY/kg,Spot,Bloomberg,IUCNRZYP SMET Index
2024-03-25,2025.0,Indium (In),CNY/kg,Spot,Bloomberg,IUCNRZYP SMET Index
2024-03-26,2025.0,Indium (In),CNY/kg,Spot,Bloomberg,IUCNRZYP SMET Index
2024-03-27,2025.0,Indium (In),CNY/kg,Spot,Bloomberg,IUCNRZYP SMET Index
2024-03-28,2025.0,Indium (In),CNY/kg,Spot,Bloomberg,IUCNRZYP SMET Index
2024-03-29,2025.0,Indium (In),CNY/kg,Spot,Bloomberg,IUCNRZYP SMET Index
2024-04-01,2025.0,Indium (In),CNY/kg,Spot,Bloomberg,IUCNRZYP SMET Index
2024-04-02,2025.0,Indium (In),CNY/kg,Spot,Bloomberg,IUCNRZYP SMET Index
2024-04-03,2025.0,Indium (In),CNY/kg,Spot,Bloomberg,IUCNRZYP SMET Index
2024-04-08,2025.0,Indium (In),CNY/kg,Spot,Bloomberg,IUCNRZYP SMET Index
2024-04-09,2025.0,Indium (In),CNY/kg,Spot,Bloomberg,IUCNRZYP SMET Index
2024-04-10,2025.0,Indium (In),CNY/kg,Spot,Bloomberg,IUCNRZYP SMET Index
2024-04-11,2025.0,Indium (In),CNY/kg,Spot,Bloomberg,IUCNRZYP SMET Index
2024-04-12,2025.0,Indium (In),CNY/kg,Spot,Bloomberg,IUCNRZYP SMET Index
2024-04-15,2025.0,Indium (In),CNY/kg,Spot,Bloomberg,IUCNRZYP SMET Index
2024-04-16,2025.0,Indium (In),CNY/kg,Spot,Bloomberg,IUCNRZYP SMET Index
2024-04-17,2025.0,Indium (In),CNY/kg,Spot,Bloomberg,IUCNRZYP SMET Index
2024-04-18,2025.0,Indium (In),CNY/kg,Spot,Bloomberg,IUCNRZYP SMET Index
2024-04-19,2025.0,Indium (In),CNY/kg,Spot,Bloomberg,IUCNRZYP SMET Index
2024-04-22,2025.0,Indium (In),CNY/kg,Spot,Bloomberg,IUCNRZYP SMET Index
2024-04-23,2125.0,Indium (In),CNY/kg,Spot,Bloomberg,IUCNRZYP SMET Index
2024-04-24,2425.0,Indium (In),CNY/kg,Spot,Bloomberg,IUCNRZYP SMET Index
2024-04-25,2425.0,Indium (In),CNY/kg,Spot,Bloomberg,IUCNRZYP SMET Index
2024-04-26,2425.0,Indium (In),CNY/kg,Spot,Bloomberg,IUCNRZYP SMET Index
2024-04-29,2425.0,Indium (In),CNY/kg,Spot,Bloomberg,IUCNRZYP SMET Index
2024-04-30,2675.0,Indium (In),CNY/kg,Spot,Bloomberg,IUCNRZYP SMET Index
2024-05-06,2675.0,Indium (In),CNY/kg,Spot,Bloomberg,IUCNRZYP SMET Index
2024-05-07,2875.0,Indium (In),CNY/kg,Spot,Bloomberg,IUCNRZYP SMET Index
2024-05-08,2875.0,Indium (In),CNY/kg,Spot,Bloomberg,IUCNRZYP SMET Index
