Date,Price,Commodity,Units,Type,Data Source,Ticker
2024-04-30 23:51:28.076255,79.86413086813907,WCS Differential,USD/barrel,Spot Differential / Spot Price,Sample Data,N/A
2024-05-31 23:51:28.076255,79.18003518446444,WCS Differential,USD/barrel,Spot Differential / Spot Price,Sample Data,N/A
2024-06-30 23:51:28.076255,78.35519653665372,WCS Differential,USD/barrel,Spot Differential / Spot Price,Sample Data,N/A
2024-07-31 23:51:28.076255,77.5541200525107,WCS Differential,USD/barrel,Spot Differential / Spot Price,Sample Data,N/A
2024-08-31 23:51:28.076255,76.94796476303446,WCS Differential,USD/barrel,Spot Differential / Spot Price,Sample Data,N/A
2024-09-30 23:51:28.076255,76.71623777353106,WCS Differential,USD/barrel,Spot Differential / Spot Price,Sample Data,N/A
2024-10-31 23:51:28.076255,76.51050721059086,WCS Differential,USD/barrel,Spot Differential / Spot Price,Sample Data,N/A
2024-11-30 23:51:28.076255,75.9366920357192,WCS Differential,USD/barrel,Spot Differential / Spot Price,Sample Data,N/A
2024-12-31 23:51:28.076255,75.3709366508149,WCS Differential,USD/barrel,Spot Differential / Spot Price,Sample Data,N/A
2025-01-31 23:51:28.076255,74.6458876302093,WCS Differential,USD/barrel,Spot Differential / Spot Price,Sample Data,N/A
2025-02-28 23:51:28.076255,74.20022660718621,WCS Differential,USD/barrel,Spot Differential / Spot Price,Sample Data,N/A
2025-03-31 23:51:28.076255,74.17941797187966,WCS Differential,USD/barrel,Spot Differential / Spot Price,Sample Data,N/A
2025-04-30 23:51:28.076255,74.41366313840658,WCS Differential,USD/barrel,Spot Differential / Spot Price,Sample Data,N/A
