Date,Price,Commodity,Units,Type,Data Source,Ticker
2024-04-30 23:51:28.076255,993.8249533887362,Platinum (Pt),USD/troy oz,Spot,Sample Data,N/A
2024-05-31 23:51:28.076255,986.4957598882935,Platinum (Pt),USD/troy oz,Spot,Sample Data,N/A
2024-06-30 23:51:28.076255,981.2812086680561,Platinum (Pt),USD/troy oz,Spot,Sample Data,N/A
2024-07-31 23:51:28.076255,981.480330980581,Platinum (Pt),USD/troy oz,Spot,Sample Data,N/A
2024-08-31 23:51:28.076255,982.1379341011784,Platinum (Pt),USD/troy oz,Spot,Sample Data,N/A
2024-09-30 23:51:28.076255,979.1436012057881,Platinum (Pt),USD/troy oz,Spot,Sample Data,N/A
2024-10-31 23:51:28.076255,971.6320543424372,Platinum (Pt),USD/troy oz,Spot,Sample Data,N/A
2024-11-30 23:51:28.076255,968.4965270868543,Platinum (Pt),USD/troy oz,Spot,Sample Data,N/A
2024-12-31 23:51:28.076255,966.8668347447596,Platinum (Pt),USD/troy oz,Spot,Sample Data,N/A
2025-01-31 23:51:28.076255,963.6479000510786,Platinum (Pt),USD/troy oz,Spot,Sample Data,N/A
2025-02-28 23:51:28.076255,962.8779469857691,Platinum (Pt),USD/troy oz,Spot,Sample Data,N/A
2025-03-31 23:51:28.076255,958.8227330981372,Platinum (Pt),USD/troy oz,Spot,Sample Data,N/A
2025-04-30 23:51:28.076255,958.7816619405356,Platinum (Pt),USD/troy oz,Spot,Sample Data,N/A
