Date,Price,Commodity,Units,Type,Data Source,Ticker
2024-04-30 23:51:28.076255,98.294958333196,Natural Gas (AECO),CAD/GJ,Spot,Sample Data,N/A
2024-05-31 23:51:28.076255,97.46078787933106,Natural Gas (AECO),CAD/GJ,Spot,Sample Data,N/A
2024-06-30 23:51:28.076255,96.52608596557052,Natural Gas (AECO),CAD/GJ,Spot,Sample Data,N/A
2024-07-31 23:51:28.076255,96.12647170465334,Natural Gas (AECO),CAD/GJ,Spot,Sample Data,N/A
2024-08-31 23:51:28.076255,95.19009316775238,Natural Gas (AECO),CAD/GJ,Spot,Sample Data,N/A
2024-09-30 23:51:28.076255,94.49393067416497,Natural Gas (AECO),CAD/GJ,Spot,Sample Data,N/A
2024-10-31 23:51:28.076255,93.53303353216364,Natural Gas (AECO),CAD/GJ,Spot,Sample Data,N/A
2024-11-30 23:51:28.076255,93.59158279561488,Natural Gas (AECO),CAD/GJ,Spot,Sample Data,N/A
2024-12-31 23:51:28.076255,93.44583436859182,Natural Gas (AECO),CAD/GJ,Spot,Sample Data,N/A
2025-01-31 23:51:28.076255,93.3700506335483,Natural Gas (AECO),CAD/GJ,Spot,Sample Data,N/A
2025-02-28 23:51:28.076255,93.17701723578182,Natural Gas (AECO),CAD/GJ,Spot,Sample Data,N/A
2025-03-31 23:51:28.076255,92.76431726923938,Natural Gas (AECO),CAD/GJ,Spot,Sample Data,N/A
2025-04-30 23:51:28.076255,92.29880572810218,Natural Gas (AECO),CAD/GJ,Spot,Sample Data,N/A
