Date,Price,Commodity,Units,Type,Data Source,Ticker
2024-04-30 23:29:13.505162,1980.466210322301,Sulphur,USD/MT,Spot,Sample Data,N/A
2024-05-31 23:29:13.505162,1965.546515621878,Sulphur,USD/MT,Spot,Sample Data,N/A
2024-06-30 23:29:13.505162,1966.1523119754002,Sulphur,USD/MT,Spot,Sample Data,N/A
2024-07-31 23:29:13.505162,1946.5038698410608,Sulphur,USD/MT,Spot,Sample Data,N/A
2024-08-31 23:29:13.505162,1937.0265902296233,Sulphur,USD/MT,Spot,Sample Data,N/A
2024-09-30 23:29:13.505162,1923.9620556355676,Sulphur,USD/MT,Spot,Sample Data,N/A
2024-10-31 23:29:13.505162,1917.3552548042135,Sulphur,USD/MT,Spot,Sample Data,N/A
2024-11-30 23:29:13.505162,1909.7797191342718,Sulphur,USD/MT,Spot,Sample Data,N/A
2024-12-31 23:29:13.505162,1909.067987425026,Sulphur,USD/MT,Spot,Sample Data,N/A
2025-01-31 23:29:13.505162,1897.223093364956,Sulphur,USD/MT,Spot,Sample Data,N/A
2025-02-28 23:29:13.505162,1894.4627914726955,Sulphur,USD/MT,Spot,Sample Data,N/A
2025-03-31 23:29:13.505162,1882.1687415719107,Sulphur,USD/MT,Spot,Sample Data,N/A
2025-04-30 23:29:13.505162,1880.2485079226688,Sulphur,USD/MT,Spot,Sample Data,N/A
