Date,Price,Commodity,Units,Type,Data Source,Ticker
2024-04-30 23:51:31.609106,1968.6435640826955,Iron Ore Futures,USD/MT,Futures,Sample Data,N/A
2024-05-31 23:51:31.609106,1960.7475036202948,Iron Ore Futures,USD/MT,Futures,Sample Data,N/A
2024-06-30 23:51:31.609106,1948.8112847222155,Iron Ore Futures,USD/MT,Futures,Sample Data,N/A
2024-07-31 23:51:31.609106,1938.8932633063894,Iron Ore Futures,USD/MT,Futures,Sample Data,N/A
2024-08-31 23:51:31.609106,1924.5198887177914,Iron Ore Futures,USD/MT,Futures,Sample Data,N/A
2024-09-30 23:51:31.609106,1919.4749827725839,Iron Ore Futures,USD/MT,Futures,Sample Data,N/A
2024-10-31 23:51:31.609106,1901.7914044836205,Iron Ore Futures,USD/MT,Futures,Sample Data,N/A
2024-11-30 23:51:31.609106,1910.678943061871,Iron Ore Futures,USD/MT,Futures,Sample Data,N/A
2024-12-31 23:51:31.609106,1901.2348885582262,Iron Ore Futures,USD/MT,Futures,Sample Data,N/A
2025-01-31 23:51:31.609106,1912.4481228942611,Iron Ore Futures,USD/MT,Futures,Sample Data,N/A
2025-02-28 23:51:31.609106,1890.4985364313513,Iron Ore Futures,USD/MT,Futures,Sample Data,N/A
2025-03-31 23:51:31.609106,1887.7256732359026,Iron Ore Futures,USD/MT,Futures,Sample Data,N/A
2025-04-30 23:51:31.609106,1879.6303866338858,Iron Ore Futures,USD/MT,Futures,Sample Data,N/A
