Date,Price,Commodity,Units,Type,Data Source,Ticker
2024-04-30 23:51:31.609106,98.27867498910474,Natural Gas (AECO),CAD/GJ,Spot,Sample Data,N/A
2024-05-31 23:51:31.609106,97.46452524807131,Natural Gas (AECO),CAD/GJ,Spot,Sample Data,N/A
2024-06-30 23:51:31.609106,96.8637445077009,Natural Gas (AECO),CAD/GJ,Spot,Sample Data,N/A
2024-07-31 23:51:31.609106,96.10212280112796,Natural Gas (AECO),CAD/GJ,Spot,Sample Data,N/A
2024-08-31 23:51:31.609106,95.37405073041795,Natural Gas (AECO),CAD/GJ,Spot,Sample Data,N/A
2024-09-30 23:51:31.609106,94.88625971317049,Natural Gas (AECO),CAD/GJ,Spot,Sample Data,N/A
2024-10-31 23:51:31.609106,93.97099834307436,Natural Gas (AECO),CAD/GJ,Spot,Sample Data,N/A
2024-11-30 23:51:31.609106,93.35058206055014,Natural Gas (AECO),CAD/GJ,Spot,Sample Data,N/A
2024-12-31 23:51:31.609106,92.702059233449,Natural Gas (AECO),CAD/GJ,Spot,Sample Data,N/A
2025-01-31 23:51:31.609106,92.25134384706062,Natural Gas (AECO),CAD/GJ,Spot,Sample Data,N/A
2025-02-28 23:51:31.609106,92.20133263746804,Natural Gas (AECO),CAD/GJ,Spot,Sample Data,N/A
2025-03-31 23:51:31.609106,92.16797281463063,Natural Gas (AECO),CAD/GJ,Spot,Sample Data,N/A
2025-04-30 23:51:31.609106,91.77447903931072,Natural Gas (AECO),CAD/GJ,Spot,Sample Data,N/A
