Date,Price,Commodity,Units,Type,Data Source,Ticker
2024-04-30 23:51:37.200571,14827.003508115726,Antimony (Sb),CNY/MT,Spot,Sample Data,N/A
2024-05-31 23:51:37.200571,14865.860802222798,Antimony (Sb),CNY/MT,Spot,Sample Data,N/A
2024-06-30 23:51:37.200571,14767.073499637054,Antimony (Sb),CNY/MT,Spot,Sample Data,N/A
2024-07-31 23:51:37.200571,14623.403065203878,Antimony (Sb),CNY/MT,Spot,Sample Data,N/A
2024-08-31 23:51:37.200571,14508.261061189934,Antimony (Sb),CNY/MT,Spot,Sample Data,N/A
2024-09-30 23:51:37.200571,14445.305673242181,Antimony (Sb),CNY/MT,Spot,Sample Data,N/A
2024-10-31 23:51:37.200571,14416.969918873789,Antimony (Sb),CNY/MT,Spot,Sample Data,N/A
2024-11-30 23:51:37.200571,14381.0252973304,Antimony (Sb),CNY/MT,Spot,Sample Data,N/A
2024-12-31 23:51:37.200571,14388.079068760358,Antimony (Sb),CNY/MT,Spot,Sample Data,N/A
2025-01-31 23:51:37.200571,14372.748991417007,Antimony (Sb),CNY/MT,Spot,Sample Data,N/A
2025-02-28 23:51:37.200571,14343.112304814642,Antimony (Sb),CNY/MT,Spot,Sample Data,N/A
2025-03-31 23:51:37.200571,14253.662241182981,Antimony (Sb),CNY/MT,Spot,Sample Data,N/A
2025-04-30 23:51:37.200571,14177.560469894772,Antimony (Sb),CNY/MT,Spot,Sample Data,N/A
