Date,Price,Commodity,Units,Type,Data Source,Ticker
2025-01-27,8972.06,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
2025-01-28,8861.31,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
2025-01-29,8943.8,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
2025-01-30,9008.68,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
2025-01-31,8928.47,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
2025-02-03,8978.57,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
2025-02-04,9024.7,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
2025-02-05,9114.51,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
2025-02-06,9155.36,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
2025-02-07,9287.61,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
2025-02-10,9330.01,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
2025-02-11,9239.16,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
2025-02-12,9344.29,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
2025-02-13,9434.88,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
2025-02-14,9490.43,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
2025-02-17,9321.0,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
2025-02-18,9401.15,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
2025-02-19,9425.91,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
2025-02-20,9532.1,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
2025-02-21,9518.84,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
2025-02-24,9489.49,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
2025-02-25,9363.85,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
2025-02-26,9448.27,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
