Date,Price,Commodity,Units,Type,Data Source,Ticker
2024-04-30 23:51:30.937176,1970.573402850259,Cobalt (Co),USD/MT,Spot (LME Cash),Sample Data,N/A
2024-05-31 23:51:30.937176,1960.332905442825,Cobalt (Co),USD/MT,Spot (LME Cash),Sample Data,N/A
2024-06-30 23:51:30.937176,1956.1532577392943,Cobalt (Co),USD/MT,Spot (LME Cash),Sample Data,N/A
2024-07-31 23:51:30.937176,1951.4045151702333,Cobalt (Co),USD/MT,Spot (LME Cash),Sample Data,N/A
2024-08-31 23:51:30.937176,1935.9017304646666,Cobalt (Co),USD/MT,Spot (LME Cash),Sample Data,N/A
2024-09-30 23:51:30.937176,1927.2284395648321,Cobalt (Co),USD/MT,Spot (LME Cash),Sample Data,N/A
2024-10-31 23:51:30.937176,1918.4082915009376,Cobalt (Co),USD/MT,Spot (LME Cash),Sample Data,N/A
2024-11-30 23:51:30.937176,1921.271167217271,Cobalt (Co),USD/MT,Spot (LME Cash),Sample Data,N/A
2024-12-31 23:51:30.937176,1914.2774747124931,Cobalt (Co),USD/MT,Spot (LME Cash),Sample Data,N/A
2025-01-31 23:51:30.937176,1902.1050139509973,Cobalt (Co),USD/MT,Spot (LME Cash),Sample Data,N/A
2025-02-28 23:51:30.937176,1881.2296873585703,Cobalt (Co),USD/MT,Spot (LME Cash),Sample Data,N/A
2025-03-31 23:51:30.937176,1882.7455069177033,Cobalt (Co),USD/MT,Spot (LME Cash),Sample Data,N/A
2025-04-30 23:51:30.937176,1883.811290707367,Cobalt (Co),USD/MT,Spot (LME Cash),Sample Data,N/A
