Date,Price,Commodity,Units,Type,Data Source,Ticker
2024-07-19,102.51400000000001,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2024-07-26,98.194,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2024-08-02,98.296,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2024-08-09,98.626,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2024-08-16,94.02799999999999,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2024-08-23,94.828,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2024-08-30,99.42999999999999,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2024-09-06,92.348,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2024-09-13,92.17999999999999,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2024-09-20,91.628,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2024-09-27,96.228,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2024-10-04,106.88399999999999,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2024-10-11,104.56199999999998,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2024-10-18,102.93599999999999,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2024-10-25,100.048,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2024-11-01,102.264,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2024-11-08,103.01199999999999,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2024-11-15,98.126,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2024-11-22,98.854,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2024-11-29,100.76400000000001,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2024-12-06,102.33,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2024-12-13,103.244,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2024-12-20,100.816,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2024-12-27,98.67,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2025-01-03,98.41,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2025-01-10,95.21000000000001,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2025-01-17,99.22200000000001,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2025-01-24,101.952,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2025-01-31,102.86800000000001,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2025-02-07,103.046,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2025-02-14,104.008,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2025-02-21,104.756,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2025-02-28,103.43599999999999,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2025-03-07,98.75399999999999,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2025-03-14,99.53999999999999,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2025-03-21,98.976,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2025-03-28,100.684,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2025-04-04,100.872,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2025-04-11,95.436,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2025-04-18,97.058,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2025-04-25,98.236,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2025-05-02,96.404,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2025-05-09,97.168,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
