Date,Price,Commodity,Units,Type,Data Source,Ticker
2024-07-19,157200.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2024-07-26,159400.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2024-08-02,160000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2024-08-09,160000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2024-08-16,145900.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2024-08-23,161000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2024-08-30,161000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2024-09-06,161000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2024-09-13,161000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2024-09-20,161000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2024-09-27,161000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2024-10-04,161000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2024-10-11,158750.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2024-10-18,150000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2024-10-25,148000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2024-11-01,148000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2024-11-08,144200.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2024-11-15,141200.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2024-11-22,140000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2024-11-29,140000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2024-12-06,140000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2024-12-13,140000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2024-12-20,140000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2024-12-27,140000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2025-01-03,140000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2025-01-10,140400.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2025-01-17,141000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2025-01-24,141000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2025-01-31,141000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2025-02-07,141000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2025-02-14,141400.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2025-02-21,143600.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2025-02-28,147000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2025-03-07,157200.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2025-03-14,167600.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2025-03-21,181400.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2025-03-28,205200.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2025-04-04,221250.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2025-04-11,230000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2025-04-18,242000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2025-04-25,242000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2025-05-02,242000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2025-05-09,242000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
