Date,Price,Commodity,Units,Type,Data Source,Ticker
2024-07-19,12.809999999999999,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-07-26,12.728,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-08-02,12.368,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-08-09,11.78,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-08-16,11.495999999999999,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-08-23,11.315999999999999,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-08-30,11.302000000000001,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-09-06,10.82,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-09-13,10.7,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-09-20,10.684000000000001,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-09-27,10.68,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-10-04,10.942,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-10-11,10.99,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-10-18,10.85,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-10-25,10.756,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-11-01,10.77,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-11-08,10.802000000000001,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-11-15,10.943999999999999,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-11-22,10.986,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-11-29,10.925,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-12-06,10.65,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-12-13,10.594,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-12-20,10.534,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-12-27,10.5,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2025-01-03,10.42,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2025-01-10,10.26,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2025-01-17,10.222,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2025-01-24,10.1675,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2025-01-31,10.15,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2025-02-07,9.947999999999999,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2025-02-14,9.846,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2025-02-21,9.825,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2025-02-28,9.82,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2025-03-07,9.572,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2025-03-14,9.5,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2025-03-21,9.459999999999999,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2025-03-28,9.45,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2025-04-04,9.37,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2025-04-11,9.282,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2025-04-18,9.18,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2025-04-25,9.156,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2025-05-02,8.958,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2025-05-09,8.7,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
