Date,Price,Commodity,Units,Type,Data Source,Ticker
2025-02-05,2725.0,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2025-02-06,2725.0,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2025-02-07,2725.0,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2025-02-08,2725.0,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2025-02-10,2725.0,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2025-02-11,2725.0,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2025-02-12,2725.0,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2025-02-13,2725.0,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2025-02-14,2725.0,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2025-02-17,2725.0,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2025-02-18,2725.0,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2025-02-19,2725.0,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2025-02-20,2725.0,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2025-02-21,2725.0,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2025-02-24,2725.0,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2025-02-25,2725.0,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2025-02-26,2725.0,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2025-02-27,2775.0,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2025-02-28,2775.0,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2025-03-03,2775.0,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2025-03-04,2775.0,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2025-03-05,2825.0,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2025-03-06,2825.0,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2025-03-07,2825.0,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2025-03-10,2825.0,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2025-03-11,2825.0,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2025-03-12,2825.0,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2025-03-13,2825.0,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
