Date,Price,Commodity,Units,Type,Data Source,Ticker
2025-01-27,2740.81,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-01-28,2763.51,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-01-29,2759.36,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-01-30,2794.59,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-01-31,2798.41,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-02-03,2815.21,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-02-04,2842.71,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-02-05,2867.24,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-02-06,2856.28,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-02-07,2861.07,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-02-10,2908.26,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-02-11,2897.91,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-02-12,2904.04,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-02-13,2928.21,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-02-14,2882.53,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-02-17,2896.56,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-02-18,2936.02,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-02-19,2933.39,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-02-20,2938.98,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-02-21,2936.05,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-02-24,2951.73,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-02-25,2914.98,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-02-26,2916.39,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-02-27,2877.52,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-02-28,2857.83,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-03-03,2892.73,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-03-04,2917.89,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-03-05,2919.39,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-03-06,2911.8,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-03-07,2909.1,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-03-10,2888.71,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-03-11,2915.9,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-03-12,2934.77,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-03-13,2989.18,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-03-14,2984.16,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-03-17,3000.6,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-03-18,3034.73,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-03-19,3047.79,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-03-20,3044.9,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-03-21,3022.15,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-03-24,3011.04,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-03-25,3020.09,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-03-26,3019.38,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-03-27,3057.29,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-03-28,3085.12,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-03-31,3123.57,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-04-01,3113.38,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-04-02,3134.17,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-04-03,3115.34,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-04-04,3038.24,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-04-07,2983.28,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-04-08,2983.27,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-04-09,3082.7,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-04-10,3176.23,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-04-11,3237.61,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-04-14,3210.93,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-04-15,3230.72,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-04-16,3343.12,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-04-17,3326.85,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-04-21,3423.98,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-04-22,3380.63,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-04-23,3288.34,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-04-24,3349.43,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-04-25,3319.72,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-04-28,3343.98,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-04-29,3317.41,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-04-30,3288.71,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-05-01,3239.2,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-05-02,3240.49,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-05-05,3334.12,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-05-06,3431.77,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-05-07,3364.5,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-05-08,3305.72,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
2025-05-09,3324.98,Gold (Au),USD/troy oz,Spot,Bloomberg,XAU BGN Curncy
