Date,Price,Commodity,Units,Type,Data Source,Ticker
2025-01-27,20.71,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-01-28,20.71,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-01-29,20.74,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-01-30,20.78,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-01-31,20.79,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-02-03,20.57,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-02-04,20.75,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-02-05,20.75,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-02-06,20.73,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-02-07,20.67,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-02-10,20.62,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-02-11,20.59,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-02-12,20.52,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-02-13,20.53,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-02-14,20.49,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-02-17,20.57,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-02-18,20.57,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-02-19,20.56,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-02-20,20.57,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-02-21,20.61,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-02-24,20.69,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-02-25,20.72,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-02-26,20.69,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-02-27,20.66,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-02-28,20.66,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-03-03,20.85,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-03-04,20.7,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-03-05,20.65,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-03-06,20.58,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-03-07,20.52,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-03-10,20.46,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-03-11,20.41,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-03-12,20.31,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-03-13,20.35,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-03-14,20.15,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-03-17,20.15,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-03-18,20.15,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-03-19,19.96,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-03-20,20.04,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-03-21,20.08,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-03-24,20.13,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-03-25,20.12,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-03-26,20.15,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-03-27,20.14,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-03-28,20.13,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-03-31,20.13,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-04-01,20.01,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-04-02,19.94,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-04-03,20.09,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-04-04,20.07,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-04-07,20.0,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-04-08,20.0,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-04-09,19.99,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-04-10,20.01,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-04-11,19.95,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-04-14,19.94,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-04-15,19.86,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-04-16,19.89,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-04-17,19.91,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-04-22,19.91,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-04-23,19.82,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-04-24,19.86,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-04-25,19.85,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-04-28,19.87,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-04-29,19.88,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-04-30,19.91,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-05-01,19.92,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-05-02,20.0,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-05-06,19.93,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-05-07,19.9,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-05-08,19.91,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2025-05-09,19.82,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
