Date,Price,Commodity,Units,Type,Data Source,Ticker
2025-01-27,1911.12,Lead (Pb),USD/MT,Spot (LME Cash),Bloomberg,LMPBDY Comdty
2025-01-28,1901.91,Lead (Pb),USD/MT,Spot (LME Cash),Bloomberg,LMPBDY Comdty
2025-01-29,1926.35,Lead (Pb),USD/MT,Spot (LME Cash),Bloomberg,LMPBDY Comdty
2025-01-30,1931.78,Lead (Pb),USD/MT,Spot (LME Cash),Bloomberg,LMPBDY Comdty
2025-01-31,1912.63,Lead (Pb),USD/MT,Spot (LME Cash),Bloomberg,LMPBDY Comdty
2025-02-03,1906.74,Lead (Pb),USD/MT,Spot (LME Cash),Bloomberg,LMPBDY Comdty
2025-02-04,1935.18,Lead (Pb),USD/MT,Spot (LME Cash),Bloomberg,LMPBDY Comdty
2025-02-05,1971.22,Lead (Pb),USD/MT,Spot (LME Cash),Bloomberg,LMPBDY Comdty
2025-02-06,1960.43,Lead (Pb),USD/MT,Spot (LME Cash),Bloomberg,LMPBDY Comdty
2025-02-07,1958.33,Lead (Pb),USD/MT,Spot (LME Cash),Bloomberg,LMPBDY Comdty
2025-02-10,1964.77,Lead (Pb),USD/MT,Spot (LME Cash),Bloomberg,LMPBDY Comdty
2025-02-11,1942.26,Lead (Pb),USD/MT,Spot (LME Cash),Bloomberg,LMPBDY Comdty
2025-02-12,1934.21,Lead (Pb),USD/MT,Spot (LME Cash),Bloomberg,LMPBDY Comdty
2025-02-13,1949.11,Lead (Pb),USD/MT,Spot (LME Cash),Bloomberg,LMPBDY Comdty
2025-02-14,1948.27,Lead (Pb),USD/MT,Spot (LME Cash),Bloomberg,LMPBDY Comdty
2025-02-17,1956.56,Lead (Pb),USD/MT,Spot (LME Cash),Bloomberg,LMPBDY Comdty
2025-02-18,1958.51,Lead (Pb),USD/MT,Spot (LME Cash),Bloomberg,LMPBDY Comdty
2025-02-19,1959.82,Lead (Pb),USD/MT,Spot (LME Cash),Bloomberg,LMPBDY Comdty
2025-02-20,1951.5,Lead (Pb),USD/MT,Spot (LME Cash),Bloomberg,LMPBDY Comdty
2025-02-21,1974.71,Lead (Pb),USD/MT,Spot (LME Cash),Bloomberg,LMPBDY Comdty
2025-02-24,1955.34,Lead (Pb),USD/MT,Spot (LME Cash),Bloomberg,LMPBDY Comdty
2025-02-25,1975.14,Lead (Pb),USD/MT,Spot (LME Cash),Bloomberg,LMPBDY Comdty
2025-02-26,1983.02,Lead (Pb),USD/MT,Spot (LME Cash),Bloomberg,LMPBDY Comdty
2025-02-27,1989.26,Lead (Pb),USD/MT,Spot (LME Cash),Bloomberg,LMPBDY Comdty
2025-02-28,1967.02,Lead (Pb),USD/MT,Spot (LME Cash),Bloomberg,LMPBDY Comdty
2025-03-03,1967.19,Lead (Pb),USD/MT,Spot (LME Cash),Bloomberg,LMPBDY Comdty
2025-03-04,1990.13,Lead (Pb),USD/MT,Spot (LME Cash),Bloomberg,LMPBDY Comdty
2025-03-05,2014.5,Lead (Pb),USD/MT,Spot (LME Cash),Bloomberg,LMPBDY Comdty
2025-03-06,2029.2,Lead (Pb),USD/MT,Spot (LME Cash),Bloomberg,LMPBDY Comdty
2025-03-07,2000.1,Lead (Pb),USD/MT,Spot (LME Cash),Bloomberg,LMPBDY Comdty
2025-03-10,2029.29,Lead (Pb),USD/MT,Spot (LME Cash),Bloomberg,LMPBDY Comdty
2025-03-11,2037.74,Lead (Pb),USD/MT,Spot (LME Cash),Bloomberg,LMPBDY Comdty
2025-03-12,2068.21,Lead (Pb),USD/MT,Spot (LME Cash),Bloomberg,LMPBDY Comdty
2025-03-13,2053.97,Lead (Pb),USD/MT,Spot (LME Cash),Bloomberg,LMPBDY Comdty
2025-03-14,2050.16,Lead (Pb),USD/MT,Spot (LME Cash),Bloomberg,LMPBDY Comdty
2025-03-17,2062.76,Lead (Pb),USD/MT,Spot (LME Cash),Bloomberg,LMPBDY Comdty
2025-03-18,2076.48,Lead (Pb),USD/MT,Spot (LME Cash),Bloomberg,LMPBDY Comdty
2025-03-19,2064.56,Lead (Pb),USD/MT,Spot (LME Cash),Bloomberg,LMPBDY Comdty
2025-03-20,2033.44,Lead (Pb),USD/MT,Spot (LME Cash),Bloomberg,LMPBDY Comdty
2025-03-21,1994.65,Lead (Pb),USD/MT,Spot (LME Cash),Bloomberg,LMPBDY Comdty
2025-03-24,2025.19,Lead (Pb),USD/MT,Spot (LME Cash),Bloomberg,LMPBDY Comdty
2025-03-25,2069.34,Lead (Pb),USD/MT,Spot (LME Cash),Bloomberg,LMPBDY Comdty
2025-03-26,2075.66,Lead (Pb),USD/MT,Spot (LME Cash),Bloomberg,LMPBDY Comdty
2025-03-27,2019.92,Lead (Pb),USD/MT,Spot (LME Cash),Bloomberg,LMPBDY Comdty
2025-03-28,2001.65,Lead (Pb),USD/MT,Spot (LME Cash),Bloomberg,LMPBDY Comdty
2025-03-31,1984.4,Lead (Pb),USD/MT,Spot (LME Cash),Bloomberg,LMPBDY Comdty
2025-04-01,1962.72,Lead (Pb),USD/MT,Spot (LME Cash),Bloomberg,LMPBDY Comdty
2025-04-02,1942.22,Lead (Pb),USD/MT,Spot (LME Cash),Bloomberg,LMPBDY Comdty
