Date,Price,Commodity,Units,Type,Data Source,Ticker
2024-04-30 23:48:35.603575,1975.1237027084883,Nickel (Ni),USD/MT,Spot (LME Cash),Sample Data,N/A
2024-05-31 23:48:35.603575,1964.089527728008,Nickel (Ni),USD/MT,Spot (LME Cash),Sample Data,N/A
2024-06-30 23:48:35.603575,1958.8752875132561,Nickel (Ni),USD/MT,Spot (LME Cash),Sample Data,N/A
2024-07-31 23:48:35.603575,1942.937587237585,Nickel (Ni),USD/MT,Spot (LME Cash),Sample Data,N/A
2024-08-31 23:48:35.603575,1937.2551439808838,Nickel (Ni),USD/MT,Spot (LME Cash),Sample Data,N/A
2024-09-30 23:48:35.603575,1938.3742455666863,Nickel (Ni),USD/MT,Spot (LME Cash),Sample Data,N/A
2024-10-31 23:48:35.603575,1929.8170121070696,Nickel (Ni),USD/MT,Spot (LME Cash),Sample Data,N/A
2024-11-30 23:48:35.603575,1925.1168473490686,Nickel (Ni),USD/MT,Spot (LME Cash),Sample Data,N/A
2024-12-31 23:48:35.603575,1905.3034097244101,Nickel (Ni),USD/MT,Spot (LME Cash),Sample Data,N/A
2025-01-31 23:48:35.603575,1904.3447018434738,Nickel (Ni),USD/MT,Spot (LME Cash),Sample Data,N/A
2025-02-28 23:48:35.603575,1892.5051985183463,Nickel (Ni),USD/MT,Spot (LME Cash),Sample Data,N/A
2025-03-31 23:48:35.603575,1876.526288781836,Nickel (Ni),USD/MT,Spot (LME Cash),Sample Data,N/A
2025-04-30 23:48:35.603575,1870.2829637051634,Nickel (Ni),USD/MT,Spot (LME Cash),Sample Data,N/A
