Date,Price,Commodity,Units,Type,Data Source,Ticker
2024-04-30 23:48:35.603575,1773.7413650665642,Gold (Au),USD/troy oz,Spot,Sample Data,N/A
2024-05-31 23:48:35.603575,1768.924795544063,Gold (Au),USD/troy oz,Spot,Sample Data,N/A
2024-06-30 23:48:35.603575,1766.7841461109037,Gold (Au),USD/troy oz,Spot,Sample Data,N/A
2024-07-31 23:48:35.603575,1762.4452968956,Gold (Au),USD/troy oz,Spot,Sample Data,N/A
2024-08-31 23:48:35.603575,1752.9512941569849,Gold (Au),USD/troy oz,Spot,Sample Data,N/A
2024-09-30 23:48:35.603575,1746.8935134367778,Gold (Au),USD/troy oz,Spot,Sample Data,N/A
2024-10-31 23:48:35.603575,1735.1928233062226,Gold (Au),USD/troy oz,Spot,Sample Data,N/A
2024-11-30 23:48:35.603575,1736.4742572539792,Gold (Au),USD/troy oz,Spot,Sample Data,N/A
2024-12-31 23:48:35.603575,1729.848585724553,Gold (Au),USD/troy oz,Spot,Sample Data,N/A
2025-01-31 23:48:35.603575,1728.376745545828,Gold (Au),USD/troy oz,Spot,Sample Data,N/A
2025-02-28 23:48:35.603575,1723.9821844940643,Gold (Au),USD/troy oz,Spot,Sample Data,N/A
2025-03-31 23:48:35.603575,1720.7006152980048,Gold (Au),USD/troy oz,Spot,Sample Data,N/A
2025-04-30 23:48:35.603575,1714.0190476503597,Gold (Au),USD/troy oz,Spot,Sample Data,N/A
