Date,Price,Commodity,Units,Type,Data Source,Ticker
2023-02-28,86909.09090909091,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2023-03-31,85260.86956521739,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2023-04-28,82105.26315789473,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2023-05-31,82675.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2023-06-30,81675.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2023-07-31,77428.57142857143,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2023-08-31,78195.65217391304,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2023-09-29,81450.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2023-10-31,82323.5294117647,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2023-11-30,81454.54545454546,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2023-12-29,80714.28571428571,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2024-01-31,87409.09090909091,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2024-02-29,91500.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2024-03-29,91166.66666666667,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2024-04-30,93775.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2024-05-31,117578.94736842105,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2024-06-28,154421.05263157896,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2024-07-31,157608.69565217392,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2024-08-30,157250.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2024-09-30,161000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2024-10-31,150944.44444444444,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2024-11-29,141666.66666666666,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2024-12-31,140000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2025-01-31,140722.22222222222,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2025-02-28,144000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2025-03-31,179761.90476190476,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
2025-04-30,236333.33333333334,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index
