Date,Price,Commodity,Units,Type,Data Source,Ticker
2023-02-28,1256.5384615384614,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2023-03-31,1299.3478260869565,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2023-04-28,1354.5,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2023-05-31,1380.7142857142858,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2023-06-30,1388.3333333333333,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2023-07-31,1393.8095238095239,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2023-08-31,1391.0869565217392,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2023-09-29,1413.421052631579,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2023-10-31,1473.8235294117646,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2023-11-30,1483.1818181818182,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2023-12-29,1523.095238095238,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2024-01-31,1528.8636363636363,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2024-02-29,1530.0,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2024-03-29,1535.25,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2024-04-30,1546.3636363636363,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2024-05-31,1568.8095238095239,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2024-06-28,1679.7368421052631,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2024-07-31,1989.3478260869565,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2024-08-30,2268.181818181818,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2024-09-30,2610.7894736842104,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2024-10-31,2859.2105263157896,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2024-11-29,2859.285714285714,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2024-12-31,2765.4545454545455,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2025-01-31,2725.0,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2025-02-28,2730.2631578947367,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2025-03-31,2820.2380952380954,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2025-04-30,2825.0,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
