Date,Price,Commodity,Units,Type,Data Source,Ticker
2023-02-28,8934.211538461539,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
2023-03-31,8856.310869565217,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
2023-04-28,8809.425,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
2023-05-31,8217.467,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
2023-06-30,8396.517727272729,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
2023-07-31,8476.679047619047,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
2023-08-31,8349.127272727272,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
2023-09-29,8276.71380952381,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
2023-10-31,7941.355909090908,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
2023-11-30,8189.587727272727,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
2023-12-29,8399.942631578948,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
2024-01-31,8346.222272727273,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
2024-02-29,8304.950476190475,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
2024-03-29,8689.1345,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
2024-04-30,9484.805714285714,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
2024-05-31,10128.573333333334,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
2024-06-28,9648.167,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
2024-07-31,9385.313043478262,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
2024-08-30,8971.96238095238,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
2024-09-30,9259.128571428571,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
2024-10-31,9533.991304347826,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
2024-11-29,9075.727142857142,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
2024-12-31,8916.316499999999,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
2025-01-31,8991.408181818182,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
2025-02-28,9330.975,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
2025-03-31,9735.823333333334,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
2025-04-30,9173.8685,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty
