Date,Price,Commodity,Units,Type,Data Source,Ticker
2021-02-26,1094.0,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2021-03-31,1095.0,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2021-04-30,1108.1818181818182,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2021-05-31,1137.1052631578948,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2021-06-30,1173.095238095238,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2021-07-30,1190.4545454545455,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2021-08-31,1305.4545454545455,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2021-09-30,1331.6666666666667,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2021-10-29,1362.0,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2021-11-30,1388.1818181818182,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2021-12-31,1417.608695652174,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2022-01-31,1417.6315789473683,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2022-02-28,1425.0,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2022-03-31,1430.6521739130435,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2022-04-29,1416.904761904762,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2022-05-31,1316.0,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2022-06-30,1250.7142857142858,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2022-07-29,1175.952380952381,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2022-08-31,1125.0,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2022-09-30,1056.0,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2022-10-31,1025.0,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2022-11-30,1045.909090909091,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2022-12-30,1128.1818181818182,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2023-01-31,1187.857142857143,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2023-02-28,1239.5,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2023-03-31,1299.3478260869565,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2023-04-28,1354.5,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2023-05-31,1380.7142857142858,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2023-06-30,1388.3333333333333,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2023-07-31,1393.8095238095239,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2023-08-31,1391.0869565217392,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2023-09-29,1413.421052631579,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2023-10-31,1473.8235294117646,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2023-11-30,1483.1818181818182,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2023-12-29,1523.095238095238,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2024-01-31,1528.8636363636363,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2024-02-29,1530.0,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2024-03-29,1535.25,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2024-04-30,1546.3636363636363,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2024-05-31,1568.8095238095239,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2024-06-28,1679.7368421052631,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
2024-07-31,1989.3478260869565,Germanium (Ge),USD/kg,Spot,Bloomberg,GECNMVKY AMTL Index
