Date,Price,Commodity,Units,Type,Data Source,Ticker
2021-02-26,28.2,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2021-03-31,28.52,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2021-04-30,29.6625,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2021-05-31,30.439999999999998,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2021-06-30,32.175,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2021-07-30,32.3625,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2021-08-31,32.339999999999996,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2021-09-30,44.0625,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2021-10-29,43.225,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2021-11-30,45.25,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2021-12-31,43.2125,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2022-01-31,44.2,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2022-02-28,44.4,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2022-03-31,55.425,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2022-04-29,59.9625,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2022-05-31,49.6,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2022-06-30,48.6875,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2022-07-29,47.5625,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2022-08-31,48.15,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2022-09-30,49.8125,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2022-10-31,50.42,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2022-11-30,49.9375,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2022-12-30,47.875,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2023-01-31,49.55,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2023-02-28,51.0625,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2023-03-31,50.4,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2023-04-28,51.2125,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2023-05-31,53.720000000000006,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2023-06-30,56.4875,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2023-07-31,55.839999999999996,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2023-08-31,57.625,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2023-09-29,64.5625,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2023-10-31,71.55,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2023-11-30,77.225,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2023-12-29,85.275,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2024-01-31,99.1,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2024-02-29,101.5375,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2024-03-29,89.5,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2024-04-30,88.7,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2024-05-31,91.375,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2024-06-28,85.5375,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2024-07-31,84.5,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2024-08-30,80.625,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2024-09-30,80.0625,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2024-10-31,82.5,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2024-11-29,78.25,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2024-12-31,74.65,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2025-01-31,72.4125,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2025-02-28,67.4,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2025-03-31,64.25,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
2025-04-30,65.225,Uranium (U),USD/lb,Weekly Spot / Futures,Bloomberg,UXCPSPTW UXCF Index
