Date,Price,Commodity,Units,Type,Data Source,Ticker
2021-02-26,19143.11111111111,Nickel (Ni),USD/MT,Spot (LME Cash),Bloomberg,LMNIDY Comdty
2021-03-31,16406.66043478261,Nickel (Ni),USD/MT,Spot (LME Cash),Bloomberg,LMNIDY Comdty
2021-04-30,16521.25,Nickel (Ni),USD/MT,Spot (LME Cash),Bloomberg,LMNIDY Comdty
2021-05-31,17577.055263157894,Nickel (Ni),USD/MT,Spot (LME Cash),Bloomberg,LMNIDY Comdty
2021-06-30,17979.56590909091,Nickel (Ni),USD/MT,Spot (LME Cash),Bloomberg,LMNIDY Comdty
2021-07-30,18818.511363636364,Nickel (Ni),USD/MT,Spot (LME Cash),Bloomberg,LMNIDY Comdty
2021-08-31,19141.296666666665,Nickel (Ni),USD/MT,Spot (LME Cash),Bloomberg,LMNIDY Comdty
2021-09-30,19376.875,Nickel (Ni),USD/MT,Spot (LME Cash),Bloomberg,LMNIDY Comdty
2021-10-29,19362.39285714286,Nickel (Ni),USD/MT,Spot (LME Cash),Bloomberg,LMNIDY Comdty
2021-11-30,19932.863181818182,Nickel (Ni),USD/MT,Spot (LME Cash),Bloomberg,LMNIDY Comdty
2021-12-31,20015.54857142857,Nickel (Ni),USD/MT,Spot (LME Cash),Bloomberg,LMNIDY Comdty
2022-01-31,22355.4,Nickel (Ni),USD/MT,Spot (LME Cash),Bloomberg,LMNIDY Comdty
2022-02-28,24015.55,Nickel (Ni),USD/MT,Spot (LME Cash),Bloomberg,LMNIDY Comdty
2022-03-31,33924.17647058824,Nickel (Ni),USD/MT,Spot (LME Cash),Bloomberg,LMNIDY Comdty
2022-04-29,33132.73684210526,Nickel (Ni),USD/MT,Spot (LME Cash),Bloomberg,LMNIDY Comdty
2022-05-31,28062.548095238097,Nickel (Ni),USD/MT,Spot (LME Cash),Bloomberg,LMNIDY Comdty
2022-06-30,25658.625,Nickel (Ni),USD/MT,Spot (LME Cash),Bloomberg,LMNIDY Comdty
2022-07-29,21481.89285714286,Nickel (Ni),USD/MT,Spot (LME Cash),Bloomberg,LMNIDY Comdty
2022-08-31,22057.386363636364,Nickel (Ni),USD/MT,Spot (LME Cash),Bloomberg,LMNIDY Comdty
2022-09-30,22773.966363636366,Nickel (Ni),USD/MT,Spot (LME Cash),Bloomberg,LMNIDY Comdty
2022-10-31,22032.89285714286,Nickel (Ni),USD/MT,Spot (LME Cash),Bloomberg,LMNIDY Comdty
2022-11-30,25562.697727272727,Nickel (Ni),USD/MT,Spot (LME Cash),Bloomberg,LMNIDY Comdty
2022-12-30,28946.8125,Nickel (Ni),USD/MT,Spot (LME Cash),Bloomberg,LMNIDY Comdty
2023-01-31,28194.609523809526,Nickel (Ni),USD/MT,Spot (LME Cash),Bloomberg,LMNIDY Comdty
2023-02-28,26727.95,Nickel (Ni),USD/MT,Spot (LME Cash),Bloomberg,LMNIDY Comdty
2023-03-31,23288.608260869565,Nickel (Ni),USD/MT,Spot (LME Cash),Bloomberg,LMNIDY Comdty
