Date,Price,Commodity,Units,Type,Data Source,Ticker
2024-04-30 23:51:50.702898,98.03377625791234,US HRC Steel,USD/short ton,Futures / Spot,Sample Data,N/A
2024-05-31 23:51:50.702898,97.52531206108422,US HRC Steel,USD/short ton,Futures / Spot,Sample Data,N/A
2024-06-30 23:51:50.702898,97.83575306502229,US HRC Steel,USD/short ton,Futures / Spot,Sample Data,N/A
2024-07-31 23:51:50.702898,97.25398651584256,US HRC Steel,USD/short ton,Futures / Spot,Sample Data,N/A
2024-08-31 23:51:50.702898,96.47118337597719,US HRC Steel,USD/short ton,Futures / Spot,Sample Data,N/A
2024-09-30 23:51:50.702898,94.76108706928436,US HRC Steel,USD/short ton,Futures / Spot,Sample Data,N/A
2024-10-31 23:51:50.702898,93.62740976388768,US HRC Steel,USD/short ton,Futures / Spot,Sample Data,N/A
2024-11-30 23:51:50.702898,93.25785690966165,US HRC Steel,USD/short ton,Futures / Spot,Sample Data,N/A
2024-12-31 23:51:50.702898,93.23474461891522,US HRC Steel,USD/short ton,Futures / Spot,Sample Data,N/A
2025-01-31 23:51:50.702898,93.26325376770522,US HRC Steel,USD/short ton,Futures / Spot,Sample Data,N/A
2025-02-28 23:51:50.702898,93.04017435558562,US HRC Steel,USD/short ton,Futures / Spot,Sample Data,N/A
2025-03-31 23:51:50.702898,92.29071673051406,US HRC Steel,USD/short ton,Futures / Spot,Sample Data,N/A
2025-04-30 23:51:50.702898,92.11473581746965,US HRC Steel,USD/short ton,Futures / Spot,Sample Data,N/A
