Date,Price,Commodity,Units,Type,Data Source,Ticker
2022-05-31 23:48:29.311734,2176.071355511566,Aluminum (Al),USD/MT,Spot (LME Cash),Sample Data,N/A
2022-06-30 23:48:29.311734,2168.2210790905747,Aluminum (Al),USD/MT,Spot (LME Cash),Sample Data,N/A
2022-07-31 23:48:29.311734,2175.0877843350427,Aluminum (Al),USD/MT,Spot (LME Cash),Sample Data,N/A
2022-08-31 23:48:29.311734,2158.848955208719,Aluminum (Al),USD/MT,Spot (LME Cash),Sample Data,N/A
2022-09-30 23:48:29.311734,2145.753760280601,Aluminum (Al),USD/MT,Spot (LME Cash),Sample Data,N/A
2022-10-31 23:48:29.311734,2142.4470526245473,Aluminum (Al),USD/MT,Spot (LME Cash),Sample Data,N/A
2022-11-30 23:48:29.311734,2125.9625746799506,Aluminum (Al),USD/MT,Spot (LME Cash),Sample Data,N/A
2022-12-31 23:48:29.311734,2122.85866691372,Aluminum (Al),USD/MT,Spot (LME Cash),Sample Data,N/A
2023-01-31 23:48:29.311734,2124.7097818733187,Aluminum (Al),USD/MT,Spot (LME Cash),Sample Data,N/A
2023-02-28 23:48:29.311734,2123.472125323608,Aluminum (Al),USD/MT,Spot (LME Cash),Sample Data,N/A
2023-03-31 23:48:29.311734,2122.5009663151754,Aluminum (Al),USD/MT,Spot (LME Cash),Sample Data,N/A
2023-04-30 23:48:29.311734,2107.172399626145,Aluminum (Al),USD/MT,Spot (LME Cash),Sample Data,N/A
2023-05-31 23:48:29.311734,2089.4718002870113,Aluminum (Al),USD/MT,Spot (LME Cash),Sample Data,N/A
2023-06-30 23:48:29.311734,2072.941910945107,Aluminum (Al),USD/MT,Spot (LME Cash),Sample Data,N/A
2023-07-31 23:48:29.311734,2053.716962395661,Aluminum (Al),USD/MT,Spot (LME Cash),Sample Data,N/A
2023-08-31 23:48:29.311734,2058.4505473478657,Aluminum (Al),USD/MT,Spot (LME Cash),Sample Data,N/A
2023-09-30 23:48:29.311734,2057.973067692843,Aluminum (Al),USD/MT,Spot (LME Cash),Sample Data,N/A
2023-10-31 23:48:29.311734,2051.923248898405,Aluminum (Al),USD/MT,Spot (LME Cash),Sample Data,N/A
2023-11-30 23:48:29.311734,2038.5461496628905,Aluminum (Al),USD/MT,Spot (LME Cash),Sample Data,N/A
2023-12-31 23:48:29.311734,2031.4909590755444,Aluminum (Al),USD/MT,Spot (LME Cash),Sample Data,N/A
2024-01-31 23:48:29.311734,2007.8596227025046,Aluminum (Al),USD/MT,Spot (LME Cash),Sample Data,N/A
2024-02-29 23:48:29.311734,1995.1063454279483,Aluminum (Al),USD/MT,Spot (LME Cash),Sample Data,N/A
2024-03-31 23:48:29.311734,1979.9545598120592,Aluminum (Al),USD/MT,Spot (LME Cash),Sample Data,N/A
2024-04-30 23:48:29.311734,1978.9827910280771,Aluminum (Al),USD/MT,Spot (LME Cash),Sample Data,N/A
2024-05-31 23:48:29.311734,1984.1548193707956,Aluminum (Al),USD/MT,Spot (LME Cash),Sample Data,N/A
2024-06-30 23:48:29.311734,1968.304887556669,Aluminum (Al),USD/MT,Spot (LME Cash),Sample Data,N/A
2024-07-31 23:48:29.311734,1967.0579208816932,Aluminum (Al),USD/MT,Spot (LME Cash),Sample Data,N/A
2024-08-31 23:48:29.311734,1942.1215320201682,Aluminum (Al),USD/MT,Spot (LME Cash),Sample Data,N/A
2024-09-30 23:48:29.311734,1933.7973600931139,Aluminum (Al),USD/MT,Spot (LME Cash),Sample Data,N/A
2024-10-31 23:48:29.311734,1913.4300667113348,Aluminum (Al),USD/MT,Spot (LME Cash),Sample Data,N/A
2024-11-30 23:48:29.311734,1900.074819134642,Aluminum (Al),USD/MT,Spot (LME Cash),Sample Data,N/A
2024-12-31 23:48:29.311734,1888.7411406824376,Aluminum (Al),USD/MT,Spot (LME Cash),Sample Data,N/A
2025-01-31 23:48:29.311734,1882.8419259504583,Aluminum (Al),USD/MT,Spot (LME Cash),Sample Data,N/A
2025-02-28 23:48:29.311734,1883.839129247549,Aluminum (Al),USD/MT,Spot (LME Cash),Sample Data,N/A
2025-03-31 23:48:29.311734,1895.9633519639274,Aluminum (Al),USD/MT,Spot (LME Cash),Sample Data,N/A
2025-04-30 23:48:29.311734,1898.1389108537917,Aluminum (Al),USD/MT,Spot (LME Cash),Sample Data,N/A
