Date,Price,Commodity,Units,Type,Data Source,Ticker
2021-02-26,49.65888888888889,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,USCRWCAS Index
2021-03-31,51.34782608695652,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,USCRWCAS Index
2021-04-30,50.37619047619048,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,USCRWCAS Index
2021-05-31,51.3895,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,USCRWCAS Index
2021-06-30,56.67136363636364,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,USCRWCAS Index
2021-07-30,57.80761904761905,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,USCRWCAS Index
2021-08-31,54.10181818181818,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,USCRWCAS Index
2021-09-30,59.24952380952381,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,USCRWCAS Index
2021-10-29,65.78619047619047,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,USCRWCAS Index
2021-11-30,58.645,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,USCRWCAS Index
2021-12-31,55.099999999999994,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,USCRWCAS Index
2022-01-31,68.78,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,USCRWCAS Index
2022-02-28,75.88105263157895,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,USCRWCAS Index
2022-03-31,92.19652173913043,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,USCRWCAS Index
2022-04-29,87.4885,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,USCRWCAS Index
2022-05-31,90.99904761904762,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,USCRWCAS Index
2022-06-30,91.99285714285713,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,USCRWCAS Index
2022-07-29,74.5995,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,USCRWCAS Index
2022-08-31,70.75782608695653,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,USCRWCAS Index
2022-09-30,61.663809523809526,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,USCRWCAS Index
2022-10-31,58.144285714285715,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,USCRWCAS Index
2022-11-30,55.290499999999994,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,USCRWCAS Index
2022-12-30,48.71476190476191,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,USCRWCAS Index
2023-01-31,54.099000000000004,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,USCRWCAS Index
2023-02-28,58.42315789473684,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,USCRWCAS Index
2023-03-31,58.065652173913044,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,USCRWCAS Index
2023-04-28,64.14842105263158,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,USCRWCAS Index
2023-05-31,57.98772727272728,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,USCRWCAS Index
2023-06-30,58.86904761904762,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,USCRWCAS Index
2023-07-31,62.69,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,USCRWCAS Index
2023-08-31,63.71826086956521,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,USCRWCAS Index
2023-09-29,69.553,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,USCRWCAS Index
2023-10-31,60.86909090909091,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,USCRWCAS Index
2023-11-30,52.0495,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,USCRWCAS Index
