Date,Price,Commodity,Units,Type,Data Source,Ticker
2022-05-31 23:48:29.311734,22.887406162529356,Lithium (Li),USD/kg,Futures,Sample Data,N/A
2022-06-30 23:48:29.311734,22.72567293167005,Lithium (Li),USD/kg,Futures,Sample Data,N/A
2022-07-31 23:48:29.311734,22.779612985451564,Lithium (Li),USD/kg,Futures,Sample Data,N/A
2022-08-31 23:48:29.311734,22.745328400963995,Lithium (Li),USD/kg,Futures,Sample Data,N/A
2022-09-30 23:48:29.311734,22.654720147609606,Lithium (Li),USD/kg,Futures,Sample Data,N/A
2022-10-31 23:48:29.311734,22.488605663552192,Lithium (Li),USD/kg,Futures,Sample Data,N/A
2022-11-30 23:48:29.311734,22.289522869908428,Lithium (Li),USD/kg,Futures,Sample Data,N/A
2022-12-31 23:48:29.311734,22.06785133970283,Lithium (Li),USD/kg,Futures,Sample Data,N/A
2023-01-31 23:48:29.311734,21.990049351203908,Lithium (Li),USD/kg,Futures,Sample Data,N/A
2023-02-28 23:48:29.311734,21.940962392458463,Lithium (Li),USD/kg,Futures,Sample Data,N/A
2023-03-31 23:48:29.311734,22.016232463466306,Lithium (Li),USD/kg,Futures,Sample Data,N/A
2023-04-30 23:48:29.311734,21.94939083208745,Lithium (Li),USD/kg,Futures,Sample Data,N/A
2023-05-31 23:48:29.311734,21.847141606107133,Lithium (Li),USD/kg,Futures,Sample Data,N/A
2023-06-30 23:48:29.311734,21.652394174235237,Lithium (Li),USD/kg,Futures,Sample Data,N/A
2023-07-31 23:48:29.311734,21.32349435048545,Lithium (Li),USD/kg,Futures,Sample Data,N/A
2023-08-31 23:48:29.311734,21.0237238631978,Lithium (Li),USD/kg,Futures,Sample Data,N/A
2023-09-30 23:48:29.311734,20.667684402919722,Lithium (Li),USD/kg,Futures,Sample Data,N/A
2023-10-31 23:48:29.311734,20.556890321250396,Lithium (Li),USD/kg,Futures,Sample Data,N/A
2023-11-30 23:48:29.311734,20.398834989632853,Lithium (Li),USD/kg,Futures,Sample Data,N/A
2023-12-31 23:48:29.311734,20.22179984591824,Lithium (Li),USD/kg,Futures,Sample Data,N/A
2024-01-31 23:48:29.311734,20.00283097508397,Lithium (Li),USD/kg,Futures,Sample Data,N/A
2024-02-29 23:48:29.311734,19.85048367691341,Lithium (Li),USD/kg,Futures,Sample Data,N/A
2024-03-31 23:48:29.311734,19.674716919248535,Lithium (Li),USD/kg,Futures,Sample Data,N/A
2024-04-30 23:48:29.311734,19.432203476960044,Lithium (Li),USD/kg,Futures,Sample Data,N/A
2024-05-31 23:48:29.311734,19.12383689179829,Lithium (Li),USD/kg,Futures,Sample Data,N/A
2024-06-30 23:48:29.311734,18.981227774998555,Lithium (Li),USD/kg,Futures,Sample Data,N/A
2024-07-31 23:48:29.311734,18.923940740179106,Lithium (Li),USD/kg,Futures,Sample Data,N/A
2024-08-31 23:48:29.311734,18.864968725936688,Lithium (Li),USD/kg,Futures,Sample Data,N/A
2024-09-30 23:48:29.311734,18.742199631764965,Lithium (Li),USD/kg,Futures,Sample Data,N/A
2024-10-31 23:48:29.311734,18.68925331336222,Lithium (Li),USD/kg,Futures,Sample Data,N/A
2024-11-30 23:48:29.311734,18.66201425894052,Lithium (Li),USD/kg,Futures,Sample Data,N/A
2024-12-31 23:48:29.311734,18.493133780536173,Lithium (Li),USD/kg,Futures,Sample Data,N/A
2025-01-31 23:48:29.311734,18.377284566837336,Lithium (Li),USD/kg,Futures,Sample Data,N/A
2025-02-28 23:48:29.311734,18.23423245097878,Lithium (Li),USD/kg,Futures,Sample Data,N/A
2025-03-31 23:48:29.311734,18.194607714362174,Lithium (Li),USD/kg,Futures,Sample Data,N/A
2025-04-30 23:48:29.311734,18.020000336421177,Lithium (Li),USD/kg,Futures,Sample Data,N/A
