Date,Price,Commodity,Units,Type,Data Source,Ticker
2022-05-31 23:48:29.311734,2176.0028785405775,Iron Ore Futures,USD/MT,Futures,Sample Data,N/A
2022-06-30 23:48:29.311734,2173.7927073336705,Iron Ore Futures,USD/MT,Futures,Sample Data,N/A
2022-07-31 23:48:29.311734,2175.6026423772287,Iron Ore Futures,USD/MT,Futures,Sample Data,N/A
2022-08-31 23:48:29.311734,2160.468547792155,Iron Ore Futures,USD/MT,Futures,Sample Data,N/A
2022-09-30 23:48:29.311734,2152.0798828699003,Iron Ore Futures,USD/MT,Futures,Sample Data,N/A
2022-10-31 23:48:29.311734,2133.9986326193016,Iron Ore Futures,USD/MT,Futures,Sample Data,N/A
2022-11-30 23:48:29.311734,2125.416374339766,Iron Ore Futures,USD/MT,Futures,Sample Data,N/A
2022-12-31 23:48:29.311734,2119.069566627036,Iron Ore Futures,USD/MT,Futures,Sample Data,N/A
2023-01-31 23:48:29.311734,2120.6850615789717,Iron Ore Futures,USD/MT,Futures,Sample Data,N/A
2023-02-28 23:48:29.311734,2117.1247935603683,Iron Ore Futures,USD/MT,Futures,Sample Data,N/A
2023-03-31 23:48:29.311734,2106.353984250531,Iron Ore Futures,USD/MT,Futures,Sample Data,N/A
2023-04-30 23:48:29.311734,2098.742570609965,Iron Ore Futures,USD/MT,Futures,Sample Data,N/A
2023-05-31 23:48:29.311734,2082.455078306036,Iron Ore Futures,USD/MT,Futures,Sample Data,N/A
2023-06-30 23:48:29.311734,2077.531458245268,Iron Ore Futures,USD/MT,Futures,Sample Data,N/A
2023-07-31 23:48:29.311734,2065.926429027798,Iron Ore Futures,USD/MT,Futures,Sample Data,N/A
2023-08-31 23:48:29.311734,2061.2303629445078,Iron Ore Futures,USD/MT,Futures,Sample Data,N/A
2023-09-30 23:48:29.311734,2048.3163572600693,Iron Ore Futures,USD/MT,Futures,Sample Data,N/A
2023-10-31 23:48:29.311734,2050.640022817056,Iron Ore Futures,USD/MT,Futures,Sample Data,N/A
2023-11-30 23:48:29.311734,2034.5261406673399,Iron Ore Futures,USD/MT,Futures,Sample Data,N/A
2023-12-31 23:48:29.311734,2014.8341948813525,Iron Ore Futures,USD/MT,Futures,Sample Data,N/A
2024-01-31 23:48:29.311734,1993.8039090397515,Iron Ore Futures,USD/MT,Futures,Sample Data,N/A
2024-02-29 23:48:29.311734,1993.6328364974445,Iron Ore Futures,USD/MT,Futures,Sample Data,N/A
2024-03-31 23:48:29.311734,1989.8940987537146,Iron Ore Futures,USD/MT,Futures,Sample Data,N/A
2024-04-30 23:48:29.311734,1979.910084295739,Iron Ore Futures,USD/MT,Futures,Sample Data,N/A
2024-05-31 23:48:29.311734,1958.658323311058,Iron Ore Futures,USD/MT,Futures,Sample Data,N/A
2024-06-30 23:48:29.311734,1958.0506319258611,Iron Ore Futures,USD/MT,Futures,Sample Data,N/A
2024-07-31 23:48:29.311734,1940.359555023608,Iron Ore Futures,USD/MT,Futures,Sample Data,N/A
2024-08-31 23:48:29.311734,1935.1576396700657,Iron Ore Futures,USD/MT,Futures,Sample Data,N/A
2024-09-30 23:48:29.311734,1922.2388184668116,Iron Ore Futures,USD/MT,Futures,Sample Data,N/A
2024-10-31 23:48:29.311734,1914.8367478770278,Iron Ore Futures,USD/MT,Futures,Sample Data,N/A
2024-11-30 23:48:29.311734,1903.2007087140175,Iron Ore Futures,USD/MT,Futures,Sample Data,N/A
2024-12-31 23:48:29.311734,1898.5535873716988,Iron Ore Futures,USD/MT,Futures,Sample Data,N/A
2025-01-31 23:48:29.311734,1898.888053649518,Iron Ore Futures,USD/MT,Futures,Sample Data,N/A
2025-02-28 23:48:29.311734,1896.7822643352881,Iron Ore Futures,USD/MT,Futures,Sample Data,N/A
2025-03-31 23:48:29.311734,1884.2541154966839,Iron Ore Futures,USD/MT,Futures,Sample Data,N/A
2025-04-30 23:48:29.311734,1877.8575052457527,Iron Ore Futures,USD/MT,Futures,Sample Data,N/A
