Date,Price,Commodity,Units,Type,Data Source,Ticker
2022-05-31 22:53:45.608240,16158.446011931548,Cadmium (Cd),CNY/MT,Spot,Sample Data,N/A
2022-06-30 22:53:45.608240,16106.77433818197,Cadmium (Cd),CNY/MT,Spot,Sample Data,N/A
2022-07-31 22:53:45.608240,16099.250883226436,Cadmium (Cd),CNY/MT,Spot,Sample Data,N/A
2022-08-31 22:53:45.608240,16050.877061629202,Cadmium (Cd),CNY/MT,Spot,Sample Data,N/A
2022-09-30 22:53:45.608240,16076.335319456906,Cadmium (Cd),CNY/MT,Spot,Sample Data,N/A
2022-10-31 22:53:45.608240,16065.427439623738,Cadmium (Cd),CNY/MT,Spot,Sample Data,N/A
2022-11-30 22:53:45.608240,16140.842036557508,Cadmium (Cd),CNY/MT,Spot,Sample Data,N/A
2022-12-31 22:53:45.608240,16028.934797429609,Cadmium (Cd),CNY/MT,Spot,Sample Data,N/A
2023-01-31 22:53:45.608240,15924.999085154202,Cadmium (Cd),CNY/MT,Spot,Sample Data,N/A
2023-02-28 22:53:45.608240,15821.617512422998,Cadmium (Cd),CNY/MT,Spot,Sample Data,N/A
2023-03-31 22:53:45.608240,15770.43367605769,Cadmium (Cd),CNY/MT,Spot,Sample Data,N/A
2023-04-30 22:53:45.608240,15717.328936558524,Cadmium (Cd),CNY/MT,Spot,Sample Data,N/A
2023-05-31 22:53:45.608240,15587.62567925633,Cadmium (Cd),CNY/MT,Spot,Sample Data,N/A
2023-06-30 22:53:45.608240,15476.693971494571,Cadmium (Cd),CNY/MT,Spot,Sample Data,N/A
2023-07-31 22:53:45.608240,15416.40008600521,Cadmium (Cd),CNY/MT,Spot,Sample Data,N/A
2023-08-31 22:53:45.608240,15362.984602313547,Cadmium (Cd),CNY/MT,Spot,Sample Data,N/A
2023-09-30 22:53:45.608240,15268.678479801214,Cadmium (Cd),CNY/MT,Spot,Sample Data,N/A
2023-10-31 22:53:45.608240,15207.25954791622,Cadmium (Cd),CNY/MT,Spot,Sample Data,N/A
2023-11-30 22:53:45.608240,15151.922343638646,Cadmium (Cd),CNY/MT,Spot,Sample Data,N/A
2023-12-31 22:53:45.608240,15090.250522778437,Cadmium (Cd),CNY/MT,Spot,Sample Data,N/A
2024-01-31 22:53:45.608240,15029.428403813634,Cadmium (Cd),CNY/MT,Spot,Sample Data,N/A
2024-02-29 22:53:45.608240,14948.175672199759,Cadmium (Cd),CNY/MT,Spot,Sample Data,N/A
2024-03-31 22:53:45.608240,14862.462200928027,Cadmium (Cd),CNY/MT,Spot,Sample Data,N/A
2024-04-30 22:53:45.608240,14791.622381708154,Cadmium (Cd),CNY/MT,Spot,Sample Data,N/A
2024-05-31 22:53:45.608240,14728.805015008831,Cadmium (Cd),CNY/MT,Spot,Sample Data,N/A
2024-06-30 22:53:45.608240,14741.386776248648,Cadmium (Cd),CNY/MT,Spot,Sample Data,N/A
2024-07-31 22:53:45.608240,14648.404186670641,Cadmium (Cd),CNY/MT,Spot,Sample Data,N/A
2024-08-31 22:53:45.608240,14583.298837532071,Cadmium (Cd),CNY/MT,Spot,Sample Data,N/A
2024-09-30 22:53:45.608240,14516.54173795233,Cadmium (Cd),CNY/MT,Spot,Sample Data,N/A
2024-10-31 22:53:45.608240,14501.187591453148,Cadmium (Cd),CNY/MT,Spot,Sample Data,N/A
2024-11-30 22:53:45.608240,14464.08640778551,Cadmium (Cd),CNY/MT,Spot,Sample Data,N/A
2024-12-31 22:53:45.608240,14442.87269511332,Cadmium (Cd),CNY/MT,Spot,Sample Data,N/A
2025-01-31 22:53:45.608240,14398.768740719204,Cadmium (Cd),CNY/MT,Spot,Sample Data,N/A
2025-02-28 22:53:45.608240,14352.544281413464,Cadmium (Cd),CNY/MT,Spot,Sample Data,N/A
2025-03-31 22:53:45.608240,14290.454933950721,Cadmium (Cd),CNY/MT,Spot,Sample Data,N/A
2025-04-30 22:53:45.608240,14219.255271634427,Cadmium (Cd),CNY/MT,Spot,Sample Data,N/A
