Date,Price,Commodity,Units,Type,Data Source,Ticker
2022-05-31 23:48:27.415684,3.2985232568322727,Molybdenum (Mo),USD/lb,Futures,Sample Data,N/A
2022-06-30 23:48:27.415684,3.295810298626962,Molybdenum (Mo),USD/lb,Futures,Sample Data,N/A
2022-07-31 23:48:27.415684,3.270517988933604,Molybdenum (Mo),USD/lb,Futures,Sample Data,N/A
2022-08-31 23:48:27.415684,3.2515699187676135,Molybdenum (Mo),USD/lb,Futures,Sample Data,N/A
2022-09-30 23:48:27.415684,3.235766614759989,Molybdenum (Mo),USD/lb,Futures,Sample Data,N/A
2022-10-31 23:48:27.415684,3.227790372484588,Molybdenum (Mo),USD/lb,Futures,Sample Data,N/A
2022-11-30 23:48:27.415684,3.223571260223816,Molybdenum (Mo),USD/lb,Futures,Sample Data,N/A
2022-12-31 23:48:27.415684,3.2053943531146474,Molybdenum (Mo),USD/lb,Futures,Sample Data,N/A
2023-01-31 23:48:27.415684,3.2098892631691025,Molybdenum (Mo),USD/lb,Futures,Sample Data,N/A
2023-02-28 23:48:27.415684,3.20627150268378,Molybdenum (Mo),USD/lb,Futures,Sample Data,N/A
2023-03-31 23:48:27.415684,3.1962719029537943,Molybdenum (Mo),USD/lb,Futures,Sample Data,N/A
2023-04-30 23:48:27.415684,3.1573271454771348,Molybdenum (Mo),USD/lb,Futures,Sample Data,N/A
2023-05-31 23:48:27.415684,3.1343831110899316,Molybdenum (Mo),USD/lb,Futures,Sample Data,N/A
2023-06-30 23:48:27.415684,3.125491612080649,Molybdenum (Mo),USD/lb,Futures,Sample Data,N/A
2023-07-31 23:48:27.415684,3.144765658266866,Molybdenum (Mo),USD/lb,Futures,Sample Data,N/A
2023-08-31 23:48:27.415684,3.1246417377581763,Molybdenum (Mo),USD/lb,Futures,Sample Data,N/A
2023-09-30 23:48:27.415684,3.122181949335826,Molybdenum (Mo),USD/lb,Futures,Sample Data,N/A
2023-10-31 23:48:27.415684,3.0885284939723032,Molybdenum (Mo),USD/lb,Futures,Sample Data,N/A
2023-11-30 23:48:27.415684,3.0750299203174083,Molybdenum (Mo),USD/lb,Futures,Sample Data,N/A
2023-12-31 23:48:27.415684,3.0322236625128247,Molybdenum (Mo),USD/lb,Futures,Sample Data,N/A
2024-01-31 23:48:27.415684,3.005236800307834,Molybdenum (Mo),USD/lb,Futures,Sample Data,N/A
2024-02-29 23:48:27.415684,2.967019604690371,Molybdenum (Mo),USD/lb,Futures,Sample Data,N/A
2024-03-31 23:48:27.415684,2.9543729846553877,Molybdenum (Mo),USD/lb,Futures,Sample Data,N/A
2024-04-30 23:48:27.415684,2.9427515193598777,Molybdenum (Mo),USD/lb,Futures,Sample Data,N/A
2024-05-31 23:48:27.415684,2.947592581123162,Molybdenum (Mo),USD/lb,Futures,Sample Data,N/A
2024-06-30 23:48:27.415684,2.9210694231592242,Molybdenum (Mo),USD/lb,Futures,Sample Data,N/A
2024-07-31 23:48:27.415684,2.890524994446574,Molybdenum (Mo),USD/lb,Futures,Sample Data,N/A
2024-08-31 23:48:27.415684,2.867695549879645,Molybdenum (Mo),USD/lb,Futures,Sample Data,N/A
2024-09-30 23:48:27.415684,2.872336364723161,Molybdenum (Mo),USD/lb,Futures,Sample Data,N/A
2024-10-31 23:48:27.415684,2.8622823134551436,Molybdenum (Mo),USD/lb,Futures,Sample Data,N/A
2024-11-30 23:48:27.415684,2.845515722053926,Molybdenum (Mo),USD/lb,Futures,Sample Data,N/A
2024-12-31 23:48:27.415684,2.832117372282281,Molybdenum (Mo),USD/lb,Futures,Sample Data,N/A
2025-01-31 23:48:27.415684,2.82181184205873,Molybdenum (Mo),USD/lb,Futures,Sample Data,N/A
2025-02-28 23:48:27.415684,2.814193671623357,Molybdenum (Mo),USD/lb,Futures,Sample Data,N/A
2025-03-31 23:48:27.415684,2.800182332516362,Molybdenum (Mo),USD/lb,Futures,Sample Data,N/A
2025-04-30 23:48:27.415684,2.791717664011862,Molybdenum (Mo),USD/lb,Futures,Sample Data,N/A
