Date,Price,Commodity,Units,Type,Data Source,Ticker
2021-02-26,169.334,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2021-03-31,167.73478260869567,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2021-04-30,175.85545454545456,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2021-05-31,206.5038095238095,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2021-06-30,210.97454545454545,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2021-07-30,211.1909090909091,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2021-08-31,160.73409090909092,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2021-09-30,123.37636363636365,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2021-10-29,120.47714285714285,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2021-11-30,96.1540909090909,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2021-12-31,112.2004347826087,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2022-01-31,131.3852380952381,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2022-02-28,141.99949999999998,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2022-03-31,149.52791666666667,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2022-04-29,152.19095238095238,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2022-05-31,134.25727272727272,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2022-06-30,131.74363636363637,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2022-07-29,110.0247619047619,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2022-08-31,106.26217391304348,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2022-09-30,98.8595652173913,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2022-10-31,93.57478260869564,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2022-11-30,93.06545454545454,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2022-12-30,111.63181818181819,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2023-01-31,121.83090909090907,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2023-02-28,125.89500000000001,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2023-03-31,127.89999999999999,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2023-04-28,117.672,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2023-05-31,104.21565217391304,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2023-06-30,111.98454545454545,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2023-07-31,112.46523809523809,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2023-08-31,108.59478260869564,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2023-09-29,120.88714285714286,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2023-10-31,119.415,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2023-11-30,130.43363636363637,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2023-12-29,136.0095238095238,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2024-01-31,135.70136363636362,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2024-02-29,124.91863636363637,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2024-03-29,109.86238095238096,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2024-04-30,109.87545454545456,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2024-05-31,117.50521739130434,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2024-06-28,106.9355,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2024-07-31,106.61521739130436,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2024-08-30,99.64045454545455,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2024-09-30,93.88190476190476,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2024-10-31,105.15521739130436,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2024-11-29,103.63190476190476,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2024-12-31,105.18636363636364,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2025-01-31,100.95739130434782,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2025-02-28,106.3415,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2025-03-31,102.0509523809524,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
2025-04-30,99.485,Iron Ore,USD/MT,Spot,Bloomberg,CN62SPOT KLSH Index
