Date,Price,Commodity,Units,Type,Data Source,Ticker
2024-04-30 23:51:34.807404,98.82133080299589,Natural Gas (AECO),CAD/GJ,Spot,Sample Data,N/A
2024-05-31 23:51:34.807404,97.75774125691333,Natural Gas (AECO),CAD/GJ,Spot,Sample Data,N/A
2024-06-30 23:51:34.807404,97.54260145304528,Natural Gas (AECO),CAD/GJ,Spot,Sample Data,N/A
2024-07-31 23:51:34.807404,97.20001103872555,Natural Gas (AECO),CAD/GJ,Spot,Sample Data,N/A
2024-08-31 23:51:34.807404,97.08751203322765,Natural Gas (AECO),CAD/GJ,Spot,Sample Data,N/A
2024-09-30 23:51:34.807404,95.7640698443035,Natural Gas (AECO),CAD/GJ,Spot,Sample Data,N/A
2024-10-31 23:51:34.807404,94.29687628820227,Natural Gas (AECO),CAD/GJ,Spot,Sample Data,N/A
2024-11-30 23:51:34.807404,93.25370454061904,Natural Gas (AECO),CAD/GJ,Spot,Sample Data,N/A
2024-12-31 23:51:34.807404,92.80780213950106,Natural Gas (AECO),CAD/GJ,Spot,Sample Data,N/A
2025-01-31 23:51:34.807404,93.29994670397217,Natural Gas (AECO),CAD/GJ,Spot,Sample Data,N/A
2025-02-28 23:51:34.807404,92.82905895352293,Natural Gas (AECO),CAD/GJ,Spot,Sample Data,N/A
2025-03-31 23:51:34.807404,92.27126248070833,Natural Gas (AECO),CAD/GJ,Spot,Sample Data,N/A
2025-04-30 23:51:34.807404,92.2559823982058,Natural Gas (AECO),CAD/GJ,Spot,Sample Data,N/A
