Date,Price,Commodity,Units,Type,Data Source,Ticker
2024-04-30 23:51:34.807404,19.653534786275596,Lithium (Li),USD/kg,Futures,Sample Data,N/A
2024-05-31 23:51:34.807404,19.564446877229187,Lithium (Li),USD/kg,Futures,Sample Data,N/A
2024-06-30 23:51:34.807404,19.253518887573886,Lithium (Li),USD/kg,Futures,Sample Data,N/A
2024-07-31 23:51:34.807404,19.057840792293288,Lithium (Li),USD/kg,Futures,Sample Data,N/A
2024-08-31 23:51:34.807404,18.853358379125332,Lithium (Li),USD/kg,Futures,Sample Data,N/A
2024-09-30 23:51:34.807404,18.769524634384283,Lithium (Li),USD/kg,Futures,Sample Data,N/A
2024-10-31 23:51:34.807404,18.484196847598152,Lithium (Li),USD/kg,Futures,Sample Data,N/A
2024-11-30 23:51:34.807404,18.343951306823687,Lithium (Li),USD/kg,Futures,Sample Data,N/A
2024-12-31 23:51:34.807404,18.28573414389295,Lithium (Li),USD/kg,Futures,Sample Data,N/A
2025-01-31 23:51:34.807404,18.36016011730474,Lithium (Li),USD/kg,Futures,Sample Data,N/A
2025-02-28 23:51:34.807404,18.23930758999923,Lithium (Li),USD/kg,Futures,Sample Data,N/A
2025-03-31 23:51:34.807404,18.354984282650857,Lithium (Li),USD/kg,Futures,Sample Data,N/A
2025-04-30 23:51:34.807404,18.131452691470606,Lithium (Li),USD/kg,Futures,Sample Data,N/A
