Date,Price,Commodity,Units,Type,Data Source,Ticker
2023-08-18,86.35,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2023-08-25,92.788,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2023-09-01,96.164,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2023-09-08,98.048,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2023-09-15,101.30199999999999,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2023-09-22,99.94399999999999,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2023-09-29,95.24600000000001,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2023-10-06,94.732,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2023-10-13,90.076,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2023-10-20,92.44800000000001,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2023-10-27,92.272,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2023-11-03,97.606,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2023-11-10,100.676,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2023-11-17,104.224,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2023-11-24,108.80799999999999,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2023-12-01,106.46399999999998,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2023-12-08,108.76599999999999,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2023-12-15,111.11599999999999,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2023-12-22,111.84400000000001,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2023-12-29,116.2325,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2024-01-05,118.375,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2024-01-12,111.74600000000001,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2024-01-19,105.75,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2024-01-26,110.55799999999999,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2024-02-02,109.88400000000001,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2024-02-09,105.75999999999999,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2024-02-16,109.00999999999999,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2024-02-23,101.784,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2024-03-01,96.806,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2024-03-08,97.934,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
2024-03-15,93.44,Iron Ore Futures,USD/MT,Futures,Bloomberg,SCOM5 COMB Comdty
