Date,Price,Commodity,Units,Type,Data Source,Ticker
2023-08-18,2095.9975,Aluminum (Al),USD/MT,Spot (LME Cash),Bloomberg,LMAHDY Comdty
2023-08-25,2118.246,Aluminum (Al),USD/MT,Spot (LME Cash),Bloomberg,LMAHDY Comdty
2023-09-01,2161.825,Aluminum (Al),USD/MT,Spot (LME Cash),Bloomberg,LMAHDY Comdty
2023-09-08,2149.9080000000004,Aluminum (Al),USD/MT,Spot (LME Cash),Bloomberg,LMAHDY Comdty
2023-09-15,2164.648,Aluminum (Al),USD/MT,Spot (LME Cash),Bloomberg,LMAHDY Comdty
2023-09-22,2187.116,Aluminum (Al),USD/MT,Spot (LME Cash),Bloomberg,LMAHDY Comdty
2023-09-29,2235.9080000000004,Aluminum (Al),USD/MT,Spot (LME Cash),Bloomberg,LMAHDY Comdty
2023-10-06,2231.75,Aluminum (Al),USD/MT,Spot (LME Cash),Bloomberg,LMAHDY Comdty
2023-10-13,2183.392,Aluminum (Al),USD/MT,Spot (LME Cash),Bloomberg,LMAHDY Comdty
2023-10-20,2159.102,Aluminum (Al),USD/MT,Spot (LME Cash),Bloomberg,LMAHDY Comdty
2023-10-27,2181.358,Aluminum (Al),USD/MT,Spot (LME Cash),Bloomberg,LMAHDY Comdty
2023-11-03,2230.85,Aluminum (Al),USD/MT,Spot (LME Cash),Bloomberg,LMAHDY Comdty
2023-11-10,2239.454,Aluminum (Al),USD/MT,Spot (LME Cash),Bloomberg,LMAHDY Comdty
2023-11-17,2191.49,Aluminum (Al),USD/MT,Spot (LME Cash),Bloomberg,LMAHDY Comdty
2023-11-24,2194.766,Aluminum (Al),USD/MT,Spot (LME Cash),Bloomberg,LMAHDY Comdty
2023-12-01,2167.532,Aluminum (Al),USD/MT,Spot (LME Cash),Bloomberg,LMAHDY Comdty
2023-12-08,2111.736,Aluminum (Al),USD/MT,Spot (LME Cash),Bloomberg,LMAHDY Comdty
2023-12-15,2123.2239999999997,Aluminum (Al),USD/MT,Spot (LME Cash),Bloomberg,LMAHDY Comdty
2023-12-22,2220.8120000000004,Aluminum (Al),USD/MT,Spot (LME Cash),Bloomberg,LMAHDY Comdty
2023-12-29,2338.3333333333335,Aluminum (Al),USD/MT,Spot (LME Cash),Bloomberg,LMAHDY Comdty
2024-01-05,2254.3325,Aluminum (Al),USD/MT,Spot (LME Cash),Bloomberg,LMAHDY Comdty
2024-01-12,2188.154,Aluminum (Al),USD/MT,Spot (LME Cash),Bloomberg,LMAHDY Comdty
2024-01-19,2137.778,Aluminum (Al),USD/MT,Spot (LME Cash),Bloomberg,LMAHDY Comdty
2024-01-26,2188.2300000000005,Aluminum (Al),USD/MT,Spot (LME Cash),Bloomberg,LMAHDY Comdty
2024-02-02,2221.366,Aluminum (Al),USD/MT,Spot (LME Cash),Bloomberg,LMAHDY Comdty
2024-02-09,2189.096,Aluminum (Al),USD/MT,Spot (LME Cash),Bloomberg,LMAHDY Comdty
2024-02-16,2201.3059999999996,Aluminum (Al),USD/MT,Spot (LME Cash),Bloomberg,LMAHDY Comdty
2024-02-23,2160.85,Aluminum (Al),USD/MT,Spot (LME Cash),Bloomberg,LMAHDY Comdty
2024-03-01,2162.95,Aluminum (Al),USD/MT,Spot (LME Cash),Bloomberg,LMAHDY Comdty
2024-03-08,2194.92,Aluminum (Al),USD/MT,Spot (LME Cash),Bloomberg,LMAHDY Comdty
2024-03-15,2216.126,Aluminum (Al),USD/MT,Spot (LME Cash),Bloomberg,LMAHDY Comdty
2024-03-22,2237.2059999999997,Aluminum (Al),USD/MT,Spot (LME Cash),Bloomberg,LMAHDY Comdty
2024-03-29,2268.77,Aluminum (Al),USD/MT,Spot (LME Cash),Bloomberg,LMAHDY Comdty
2024-04-05,2385.97,Aluminum (Al),USD/MT,Spot (LME Cash),Bloomberg,LMAHDY Comdty
2024-04-12,2416.536,Aluminum (Al),USD/MT,Spot (LME Cash),Bloomberg,LMAHDY Comdty
2024-04-19,2596.0080000000003,Aluminum (Al),USD/MT,Spot (LME Cash),Bloomberg,LMAHDY Comdty
2024-04-26,2591.668,Aluminum (Al),USD/MT,Spot (LME Cash),Bloomberg,LMAHDY Comdty
2024-05-03,2539.834,Aluminum (Al),USD/MT,Spot (LME Cash),Bloomberg,LMAHDY Comdty
2024-05-10,2505.04,Aluminum (Al),USD/MT,Spot (LME Cash),Bloomberg,LMAHDY Comdty
2024-05-17,2527.132,Aluminum (Al),USD/MT,Spot (LME Cash),Bloomberg,LMAHDY Comdty
2024-05-24,2603.222,Aluminum (Al),USD/MT,Spot (LME Cash),Bloomberg,LMAHDY Comdty
2024-05-31,2667.16,Aluminum (Al),USD/MT,Spot (LME Cash),Bloomberg,LMAHDY Comdty
