Date,Price,Commodity,Units,Type,Data Source,Ticker,has_quality_issues
2023-08-18,2.5275,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2023-08-25,2.518,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2023-09-01,2.568,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2023-09-08,2.395,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2023-09-15,2.606,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2023-09-22,2.4560000000000004,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2023-09-29,2.376,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2023-10-06,2.1,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2023-10-13,2.4,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2023-10-20,2.084,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2023-10-27,2.4560000000000004,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2023-11-03,2.618,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2023-11-10,2.28,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2023-11-17,2.6060000000000003,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2023-11-24,2.4266666666666667,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2023-12-01,2.426,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2023-12-08,2.034,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2023-12-15,1.666,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2023-12-22,1.6640000000000001,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2023-12-29,1.6225,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-01-05,2.0725,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-01-12,5.2379999999999995,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-01-19,2.3649999999999998,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-01-26,1.8980000000000001,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-02-02,1.7719999999999998,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-02-09,1.846,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-02-16,1.672,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-02-23,1.6225,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-03-01,1.72,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-03-08,1.8079999999999998,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-03-15,1.588,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-03-22,1.718,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-03-29,1.5975000000000001,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-04-05,1.616,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-04-12,1.364,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-04-19,1.268,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-04-26,1.05,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-05-03,1.276,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-05-10,1.3519999999999999,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-05-17,1.088,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-05-24,1.282,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-05-31,1.135,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-06-07,1.026,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-06-14,0.67,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-06-21,0.7525,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-06-28,0.716,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-07-05,0.7000000000000001,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-07-12,0.9199999999999999,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-07-19,1.062,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-07-26,0.976,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-08-02,0.836,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-08-09,0.7220000000000001,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-08-16,0.702,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-08-23,0.41200000000000003,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-08-30,0.532,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-09-06,0.77,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-09-13,0.5900000000000001,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-09-20,0.33999999999999997,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-09-27,0.154,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-10-04,0.472,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-10-11,1.478,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-10-18,1.1725,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-10-25,1.08,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-11-01,0.842,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-11-08,0.8480000000000001,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-11-15,0.9525,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-11-22,1.952,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-11-29,2.0966666666666667,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-12-06,1.738,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-12-13,1.736,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-12-20,1.734,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2024-12-27,1.78,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-01-03,2.0075000000000003,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-01-10,1.816,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-01-17,1.866,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-01-24,1.5474999999999999,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-01-31,1.7259999999999998,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-02-07,2.806,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-02-14,2.2960000000000003,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-02-21,1.94,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-02-28,1.67,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-03-07,1.92,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-03-14,2.184,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-03-21,2.16,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-03-28,2.0780000000000003,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-04-04,2.604,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-04-11,2.282,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-04-18,2.245,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-04-25,1.9899999999999998,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-05-02,2.09,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-05-09,1.766,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
