Date,Price,Commodity,Units,Type,Data Source,Ticker
2023-08-18,24.995,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2023-08-25,24.934,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2023-09-01,24.7275,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2023-09-08,24.454,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2023-09-15,24.392000000000003,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2023-09-22,24.034,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2023-09-29,23.824,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2023-10-06,22.294,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2023-10-13,21.282,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2023-10-20,20.27,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2023-10-27,20.258000000000003,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2023-11-03,18.413999999999998,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2023-11-10,18.166,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2023-11-17,17.247999999999998,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2023-11-24,17.258000000000003,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2023-12-01,17.508,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2023-12-08,17.594,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2023-12-15,17.592,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2023-12-22,18.676,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2023-12-29,18.506666666666664,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2024-01-05,19.915,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2024-01-12,20.564,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2024-01-19,19.818,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2024-01-26,19.834,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2024-02-02,19.564,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2024-02-09,19.532,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2024-02-16,19.82,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2024-02-23,19.982,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2024-03-01,20.046,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2024-03-08,20.266,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2024-03-15,20.178,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2024-03-22,19.98,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
2024-03-29,19.9925,Molybdenum (Mo),USD/lb,Futures,Bloomberg,MYB1 Comdty
