Date,Price,Commodity,Units,Type,Data Source,Ticker
2023-08-18,808.0,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
2023-08-25,804.4,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
2023-09-01,756.0,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
2023-09-08,718.25,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
2023-09-15,711.2,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
2023-09-22,705.0,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
2023-09-29,707.6,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
2023-10-06,696.4,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
2023-10-13,698.6,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
2023-10-20,702.6,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
2023-10-27,790.2,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
2023-11-03,876.0,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
2023-11-10,889.8,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
2023-11-17,892.0,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
2023-11-24,894.75,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
2023-12-01,985.6,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
2023-12-08,1053.6,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
2023-12-15,1068.4,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
2023-12-22,1071.4,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
2023-12-29,1127.0,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
2024-01-05,1109.0,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
2024-01-12,1078.4,US HRC Steel,USD/short ton,Futures / Spot,Bloomberg,HRC1 Comdty
