Date,Price,Commodity,Units,Type,Data Source,Ticker
2023-08-18,2292.9375,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2023-08-25,2342.052,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2023-09-01,2432.55,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2023-09-08,2447.876,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2023-09-15,2492.8579999999997,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2023-09-22,2506.85,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2023-09-29,2539.75,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2023-10-06,2490.0,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2023-10-13,2444.402,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2023-10-20,2417.4900000000002,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2023-10-27,2441.218,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2023-11-03,2468.8360000000002,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2023-11-10,2576.57,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2023-11-17,2580.548,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2023-11-24,2534.83,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2023-12-01,2506.692,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2023-12-08,2410.62,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2023-12-15,2455.65,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
2023-12-22,2563.4,Zinc (Zn),USD/MT,Spot (LME Cash),Bloomberg,LMZSDY Comdty
