Date,Price,Commodity,Units,Type,Data Source,Ticker
2023-08-18,897.8925,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2023-08-25,932.012,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2023-09-01,973.9639999999999,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2023-09-08,921.836,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2023-09-15,912.5020000000001,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2023-09-22,933.0880000000001,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2023-09-29,906.642,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2023-10-06,873.768,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2023-10-13,884.376,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2023-10-20,895.542,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2023-10-27,902.0619999999999,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2023-11-03,932.03,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2023-11-10,876.784,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2023-11-17,891.564,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2023-11-24,928.1200000000001,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2023-12-01,933.5619999999999,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2023-12-08,909.4440000000001,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2023-12-15,938.24,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2023-12-22,963.226,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2023-12-29,995.8425,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2024-01-05,971.27,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2024-01-12,927.226,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2024-01-19,903.646,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2024-01-26,902.9040000000001,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2024-02-02,919.024,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2024-02-09,891.1940000000001,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2024-02-16,894.208,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2024-02-23,899.884,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2024-03-01,884.1780000000001,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2024-03-08,905.466,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2024-03-15,934.2940000000001,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2024-03-22,906.2540000000001,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
