Date,Price,Commodity,Units,Type,Data Source,Ticker
2022-11-30,1000.6346153846154,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2022-12-30,1016.7076190476191,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2023-01-31,1055.0533333333333,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2023-02-28,954.6270000000001,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2023-03-31,974.5986956521739,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2023-04-28,1052.239,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2023-05-31,1057.7830434782609,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2023-06-30,971.9995454545456,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2023-07-31,949.5328571428571,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2023-08-31,926.5965217391305,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2023-09-29,920.6757142857142,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2023-10-31,893.2559090909091,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2023-11-30,909.1027272727272,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2023-12-29,948.7535,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2024-01-31,924.3463636363635,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2024-02-29,893.9295238095239,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2024-03-29,911.9576190476191,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2024-04-30,942.0877272727273,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2024-05-31,1019.2282608695652,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2024-06-28,984.6165000000001,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2024-07-31,981.5569565217392,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2024-08-30,944.8745454545456,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2024-09-30,965.7819047619048,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2024-10-31,1001.9126086956522,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2024-11-29,961.8276190476191,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2024-12-31,934.2766666666668,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2025-01-31,950.1481818181818,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2025-02-28,978.106,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2025-03-31,982.8,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
2025-04-30,960.47,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy
