Date,Price,Commodity,Units,Type,Data Source,Ticker
2024-02-26,14.04,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-02-27,14.04,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-02-28,14.04,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-02-29,14.03,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-03-01,13.2,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-03-04,13.2,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-03-05,13.2,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-03-06,13.2,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-03-07,13.2,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-03-08,13.2,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-03-11,13.41,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-03-12,13.33,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-03-13,13.33,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-03-14,13.33,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-03-15,13.33,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-03-18,13.27,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-03-19,13.27,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-03-20,13.27,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-03-21,13.27,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-03-22,13.27,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-03-25,13.27,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-03-26,13.27,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-03-27,13.27,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-03-28,13.27,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-04-01,13.25,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-04-02,13.25,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-04-03,13.25,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-04-04,13.25,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-04-05,13.25,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-04-08,13.25,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-04-09,13.25,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-04-10,13.39,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-04-11,13.63,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-04-12,13.52,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-04-15,13.52,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-04-16,13.52,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-04-17,13.52,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-04-18,13.52,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-04-19,13.52,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-04-22,13.52,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-04-23,13.52,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-04-24,13.55,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-04-25,13.64,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-04-26,13.64,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-04-29,13.64,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-04-30,13.64,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-05-01,14.25,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-05-02,14.25,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-05-03,14.25,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-05-06,14.25,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-05-07,14.25,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-05-08,14.25,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-05-09,14.25,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-05-10,14.25,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-05-13,14.25,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-05-14,14.25,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-05-15,14.25,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-05-16,14.25,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-05-17,14.25,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-05-20,14.25,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-05-21,14.25,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-05-22,14.16,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-05-23,14.16,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-05-24,14.16,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-05-28,14.17,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-05-29,14.17,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-05-30,14.17,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-05-31,14.16,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-06-03,13.85,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-06-04,13.85,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-06-05,13.85,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-06-06,13.76,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-06-07,13.76,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-06-10,13.76,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-06-11,13.58,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-06-12,13.58,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-06-13,13.58,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-06-14,13.58,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-06-17,13.58,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-06-18,13.58,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-06-20,13.58,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-06-21,13.58,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-06-24,13.58,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-06-25,13.52,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-06-26,13.52,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-06-27,13.52,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-06-28,13.55,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-07-01,13.3,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-07-02,13.3,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-07-03,13.3,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-07-05,13.04,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-07-08,13.04,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-07-09,12.85,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-07-10,12.85,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-07-11,12.85,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-07-12,12.85,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-07-15,12.85,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-07-16,12.8,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-07-17,12.8,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-07-18,12.8,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-07-19,12.8,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-07-22,12.8,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-07-23,12.73,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-07-24,12.73,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-07-25,12.69,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-07-26,12.69,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-07-29,12.69,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-07-30,12.68,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-07-31,12.67,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-08-01,11.9,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-08-02,11.9,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-08-05,11.9,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-08-06,11.9,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-08-07,11.7,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-08-08,11.7,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-08-09,11.7,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-08-12,11.59,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-08-13,11.59,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-08-14,11.45,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-08-15,11.45,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-08-16,11.4,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
2024-08-19,11.4,Lithium (Li),USD/kg,Futures,Bloomberg,LJC1 Comdty
